mass_A
t       x       y
1.000000000E-2	-6.897880966E-1	6.920363336E-1
2.000000000E-2	-6.898025620E-1	6.920879932E-1
3.000000000E-2	-6.898020208E-1	6.920814155E-1
4.000000000E-2	-6.898069272E-1	6.921100369E-1
5.000000000E-2	-6.898061133E-1	6.920896483E-1
6.000000000E-2	-6.897814568E-1	6.919675952E-1
7.000000000E-2	-6.897500245E-1	6.919891433E-1
8.000000000E-2	-6.896563386E-1	6.917694358E-1
9.000000000E-2	-6.895054885E-1	6.892835475E-1
1.000000000E-1	-6.855735233E-1	6.841691302E-1
1.100000000E-1	-6.830447794E-1	6.807974717E-1
1.200000000E-1	-6.833402363E-1	6.785674882E-1
1.300000000E-1	-6.807681618E-1	6.743105400E-1
1.400000000E-1	-6.774398560E-1	6.696105608E-1
1.500000000E-1	-6.740939577E-1	6.640961924E-1
1.600000000E-1	-6.707236486E-1	6.580752859E-1
1.700000000E-1	-6.668282803E-1	6.516951453E-1
1.800000000E-1	-6.623013033E-1	6.451724313E-1
1.900000000E-1	-6.576016897E-1	6.376998466E-1
2.000000000E-1	-6.526943290E-1	6.291008123E-1
2.100000000E-1	-6.470438397E-1	6.209799418E-1
2.200000000E-1	-6.417813131E-1	6.115578170E-1
2.300000000E-1	-6.355954876E-1	6.023083969E-1
2.400000000E-1	-6.293200558E-1	5.922860921E-1
2.500000000E-1	-6.228185649E-1	5.813272487E-1
2.600000000E-1	-6.158541205E-1	5.702119970E-1
2.700000000E-1	-6.082429165E-1	5.583241867E-1
2.800000000E-1	-6.006002748E-1	5.459921270E-1
2.900000000E-1	-5.926065489E-1	5.332675330E-1
3.000000000E-1	-5.837038530E-1	5.202692833E-1
3.100000000E-1	-5.746736005E-1	5.062684925E-1
3.200000000E-1	-5.660125562E-1	4.916384562E-1
3.300000000E-1	-5.561789279E-1	4.770843829E-1
3.400000000E-1	-5.461493552E-1	4.620401150E-1
3.500000000E-1	-5.357109635E-1	4.460582556E-1
3.600000000E-1	-5.245308202E-1	4.296509273E-1
3.700000000E-1	-5.131605413E-1	4.131355665E-1
3.800000000E-1	-5.018588841E-1	3.963832584E-1
3.900000000E-1	-4.901653376E-1	3.771049561E-1
4.000000000E-1	-4.777589531E-1	3.598962854E-1
4.100000000E-1	-4.653247163E-1	3.415947072E-1
4.200000000E-1	-4.524374419E-1	3.221352911E-1
4.300000000E-1	-4.389281141E-1	3.031907238E-1
4.400000000E-1	-4.249020236E-1	2.831337595E-1
4.500000000E-1	-4.102353081E-1	2.628794352E-1
4.600000000E-1	-3.946403456E-1	2.426894961E-1
4.700000000E-1	-3.781928445E-1	2.221439393E-1
4.800000000E-1	-3.606927354E-1	2.015854268E-1
4.900000000E-1	-3.421340489E-1	1.816159073E-1
5.000000000E-1	-3.218535243E-1	1.633511940E-1
5.100000000E-1	-3.188207953E-1	9.470830240E-2
5.200000000E-1	-2.792863040E-1	1.231996920E-1
5.300000000E-1	-2.560516652E-1	1.056261123E-1
5.400000000E-1	-2.314449569E-1	8.895661911E-2
5.500000000E-1	-2.053604050E-1	7.316674814E-2
5.600000000E-1	-1.786816600E-1	5.960826131E-2
5.700000000E-1	-1.501449320E-1	4.737804934E-2
5.800000000E-1	-1.206410444E-1	3.679761655E-2
5.900000000E-1	-9.172101319E-2	2.822606653E-2
6.000000000E-1	-6.025713291E-2	2.182701151E-2
6.100000000E-1	-2.984759753E-2	1.814088738E-2
6.200000000E-1	1.370471057E-3	1.676624373E-2
6.300000000E-1	3.202598132E-2	1.862986994E-2
6.400000000E-1	6.263440613E-2	2.298301469E-2
6.500000000E-1	9.423940236E-2	3.142272774E-2
6.600000000E-1	1.223701631E-1	3.988600708E-2
6.700000000E-1	1.498647560E-1	5.120033825E-2
6.800000000E-1	1.765955702E-1	6.423166248E-2
6.900000000E-1	2.017780677E-1	7.900141627E-2
7.000000000E-1	2.255445931E-1	9.531623410E-2
7.100000000E-1	2.484038158E-1	1.122105226E-1
7.200000000E-1	2.699209169E-1	1.297351231E-1
7.300000000E-1	2.898649667E-1	1.485721860E-1
7.400000000E-1	2.904858304E-1	1.711846150E-1
7.500000000E-1	3.266296800E-1	1.847191883E-1
7.600000000E-1	3.439627270E-1	2.028693241E-1
7.700000000E-1	3.604977957E-1	2.206149588E-1
7.800000000E-1	3.765572344E-1	2.384803287E-1
7.900000000E-1	3.918706049E-1	2.563268097E-1
8.000000000E-1	4.063127578E-1	2.747767995E-1
8.100000000E-1	4.201978427E-1	2.932178906E-1
8.200000000E-1	4.334923496E-1	3.108840325E-1
8.300000000E-1	4.457780282E-1	3.288068732E-1
8.400000000E-1	4.580483841E-1	3.460255027E-1
8.500000000E-1	4.696668737E-1	3.628952262E-1
8.600000000E-1	4.796833651E-1	3.791029849E-1
8.700000000E-1	4.909808886E-1	3.946503001E-1
8.800000000E-1	5.007016404E-1	4.115413310E-1
8.900000000E-1	5.100239626E-1	4.259914085E-1
9.000000000E-1	5.196589315E-1	4.398143297E-1
9.100000000E-1	5.285585616E-1	4.536476349E-1
9.200000000E-1	5.372331759E-1	4.668143288E-1
9.300000000E-1	5.452810873E-1	4.791802538E-1
9.400000000E-1	5.527156744E-1	4.914943518E-1
9.500000000E-1	5.601746040E-1	5.036169597E-1
9.600000000E-1	5.675838143E-1	5.150710605E-1
9.700000000E-1	5.742113042E-1	5.255484690E-1
9.800000000E-1	5.804899259E-1	5.354848863E-1
9.900000000E-1	5.866037190E-1	5.455203508E-1
1.000000000E0	5.921501861E-1	5.544456531E-1
1.010000000E0	5.978360843E-1	5.630468990E-1
1.020000000E0	6.028829392E-1	5.709426691E-1
1.030000000E0	6.075124855E-1	5.785911957E-1
1.040000000E0	6.118650495E-1	5.859967801E-1
1.050000000E0	6.153390081E-1	5.925796388E-1
1.060000000E0	6.190906356E-1	5.987133595E-1
1.070000000E0	6.226725498E-1	6.038683020E-1
1.080000000E0	6.258909379E-1	6.088049167E-1
1.090000000E0	6.285098727E-1	6.136349586E-1
1.100000000E0	6.304534394E-1	6.176844201E-1
1.110000000E0	6.322220804E-1	6.212902215E-1
1.120000000E0	6.339024720E-1	6.240369830E-1
1.130000000E0	6.352832412E-1	6.264671911E-1
1.140000000E0	6.359638811E-1	6.287695011E-1
1.150000000E0	6.366959952E-1	6.302245107E-1
1.160000000E0	6.370409995E-1	6.313074338E-1
1.170000000E0	6.372153806E-1	6.314702292E-1
1.180000000E0	6.372570039E-1	6.313584249E-1
1.190000000E0	6.370007918E-1	6.307237852E-1
1.200000000E0	6.362303982E-1	6.298348978E-1
1.210000000E0	6.355716088E-1	6.278756265E-1
1.220000000E0	6.345918750E-1	6.253052182E-1
1.230000000E0	6.333201597E-1	6.226406125E-1
1.240000000E0	6.317457044E-1	6.195365356E-1
1.250000000E0	6.294567467E-1	6.162165427E-1
1.260000000E0	6.268375474E-1	6.118880311E-1
1.270000000E0	6.243977186E-1	6.069817939E-1
1.280000000E0	6.210648118E-1	6.014835958E-1
1.290000000E0	6.178458696E-1	5.958890098E-1
1.300000000E0	6.137799250E-1	5.896759611E-1
1.310000000E0	6.092709613E-1	5.825413525E-1
1.320000000E0	6.047446290E-1	5.749955972E-1
1.330000000E0	6.003187914E-1	5.671156244E-1
1.340000000E0	5.951706697E-1	5.583543326E-1
1.350000000E0	5.897664897E-1	5.493273045E-1
1.360000000E0	5.837078718E-1	5.395671558E-1
1.370000000E0	5.774740203E-1	5.295628704E-1
1.380000000E0	5.707182879E-1	5.191191125E-1
1.390000000E0	5.635696616E-1	5.082581885E-1
1.400000000E0	5.563261155E-1	4.964452170E-1
1.410000000E0	5.487391128E-1	4.838216767E-1
1.420000000E0	5.409126169E-1	4.706309646E-1
1.430000000E0	5.323547109E-1	4.573984018E-1
1.440000000E0	5.229945257E-1	4.437424915E-1
1.450000000E0	5.128344837E-1	4.294471633E-1
1.460000000E0	5.033141092E-1	4.145774079E-1
1.470000000E0	4.935206973E-1	3.996107705E-1
1.480000000E0	4.819565379E-1	3.840684306E-1
1.490000000E0	4.720049583E-1	3.665801283E-1
1.500000000E0	4.602277000E-1	3.493318776E-1
1.510000000E0	4.480134061E-1	3.327284598E-1
1.520000000E0	4.354812629E-1	3.151377284E-1
1.530000000E0	4.225735914E-1	2.971008665E-1
1.540000000E0	4.089222950E-1	2.790921877E-1
1.550000000E0	3.946843258E-1	2.608001729E-1
1.560000000E0	3.795574977E-1	2.419680135E-1
1.570000000E0	3.635008605E-1	2.237640715E-1
1.580000000E0	3.467167170E-1	2.052814505E-1
1.590000000E0	3.293565390E-1	1.865295547E-1
1.600000000E0	3.106084895E-1	1.691894297E-1
1.610000000E0	2.918861702E-1	1.507503024E-1
1.620000000E0	2.720709335E-1	1.321570267E-1
1.630000000E0	2.510049330E-1	1.149541285E-1
1.640000000E0	2.285927160E-1	9.786711611E-2
1.650000000E0	2.055367888E-1	8.203445868E-2
1.660000000E0	1.808921826E-1	6.721389228E-2
1.670000000E0	1.550840677E-1	5.389860692E-2
1.680000000E0	1.283166538E-1	4.255927884E-2
1.690000000E0	1.001278311E-1	3.342632351E-2
1.700000000E0	7.194096054E-2	2.570170259E-2
1.710000000E0	4.210600841E-2	2.089923908E-2
1.720000000E0	1.274602060E-2	1.852420202E-2
1.730000000E0	-1.682228578E-2	1.851798875E-2
1.740000000E0	-4.630031545E-2	2.105194676E-2
1.750000000E0	-7.509945530E-2	2.594094149E-2
1.760000000E0	-1.056482455E-1	3.091027802E-2
1.770000000E0	-1.309356849E-1	3.990136760E-2
1.780000000E0	-1.595947829E-1	5.001634338E-2
1.790000000E0	-1.840393077E-1	6.237909155E-2
1.800000000E0	-2.096014749E-1	7.344000487E-2
1.810000000E0	-2.319886636E-1	8.983625573E-2
1.820000000E0	-2.541870323E-1	1.048991835E-1
1.830000000E0	-2.757586339E-1	1.203469849E-1
1.840000000E0	-2.948671826E-1	1.375111154E-1
1.850000000E0	-3.148071336E-1	1.541498272E-1
1.860000000E0	-3.328388656E-1	1.719854402E-1
1.870000000E0	-3.497286010E-1	1.895938156E-1
1.880000000E0	-3.655208076E-1	2.071027515E-1
1.890000000E0	-3.809033870E-1	2.248302954E-1
1.900000000E0	-3.949367511E-1	2.424992094E-1
1.910000000E0	-4.083854526E-1	2.599013845E-1
1.920000000E0	-4.212463177E-1	2.773702706E-1
1.930000000E0	-4.333253034E-1	2.941422414E-1
1.940000000E0	-4.450339022E-1	3.107148542E-1
1.950000000E0	-4.562423056E-1	3.268676822E-1
1.960000000E0	-4.666489935E-1	3.429927257E-1
1.970000000E0	-4.768463734E-1	3.577078646E-1
1.980000000E0	-4.867255883E-1	3.723507729E-1
1.990000000E0	-4.950023717E-1	3.874181883E-1
2.000000000E0	-5.047088335E-1	4.010406283E-1
2.010000000E0	-5.131897344E-1	4.143102222E-1
2.020000000E0	-5.211271605E-1	4.271959135E-1
2.030000000E0	-5.295008553E-1	4.390089994E-1
2.040000000E0	-5.372801966E-1	4.506765336E-1
2.050000000E0	-5.441012100E-1	4.619274432E-1
2.060000000E0	-5.509097529E-1	4.728355655E-1
2.070000000E0	-5.573107793E-1	4.833073861E-1
2.080000000E0	-5.636618974E-1	4.931438499E-1
2.090000000E0	-5.692674212E-1	5.021710910E-1
2.100000000E0	-5.743564758E-1	5.109270342E-1
2.110000000E0	-5.790314760E-1	5.188563635E-1
2.120000000E0	-5.831311997E-1	5.262453453E-1
2.130000000E0	-5.878295460E-1	5.336534857E-1
2.140000000E0	-5.918720497E-1	5.399302450E-1
2.150000000E0	-5.965434864E-1	5.461729940E-1
2.160000000E0	-6.002930022E-1	5.515556266E-1
2.170000000E0	-6.031692092E-1	5.565329368E-1
2.180000000E0	-6.058488970E-1	5.614172179E-1
2.190000000E0	-6.085641794E-1	5.665362721E-1
2.200000000E0	-6.107804411E-1	5.702233598E-1
2.210000000E0	-6.127020735E-1	5.731697196E-1
2.220000000E0	-6.146859204E-1	5.752947265E-1
2.230000000E0	-6.166459479E-1	5.778751996E-1
2.240000000E0	-6.170081455E-1	5.791233369E-1
2.250000000E0	-6.177558484E-1	5.805352631E-1
2.260000000E0	-6.181667395E-1	5.815735577E-1
2.270000000E0	-6.180524476E-1	5.816406981E-1
2.280000000E0	-6.176328013E-1	5.810484130E-1
2.290000000E0	-6.180469244E-1	5.800678855E-1
2.300000000E0	-6.167850365E-1	5.779765192E-1
2.310000000E0	-6.157760369E-1	5.763967355E-1
2.320000000E0	-6.141085957E-1	5.740840422E-1
2.330000000E0	-6.116860999E-1	5.705074435E-1
2.340000000E0	-6.092694093E-1	5.667025264E-1
2.350000000E0	-6.071534749E-1	5.625492167E-1
2.360000000E0	-6.042587594E-1	5.576852886E-1
2.370000000E0	-6.015288782E-1	5.526363796E-1
2.380000000E0	-5.976546075E-1	5.466985990E-1
2.390000000E0	-5.937530444E-1	5.404291323E-1
2.400000000E0	-5.892681863E-1	5.336416767E-1
2.410000000E0	-5.849788243E-1	5.262005613E-1
2.420000000E0	-5.802584468E-1	5.182258030E-1
2.430000000E0	-5.751129433E-1	5.097827110E-1
2.440000000E0	-5.696738748E-1	5.010382379E-1
2.450000000E0	-5.637064084E-1	4.916870053E-1
2.460000000E0	-5.572920499E-1	4.819204225E-1
2.470000000E0	-5.506973322E-1	4.709694136E-1
2.480000000E0	-5.436124156E-1	4.600480510E-1
2.490000000E0	-5.362380551E-1	4.486276862E-1
2.500000000E0	-5.281930013E-1	4.366753781E-1
2.510000000E0	-5.196040634E-1	4.241095801E-1
2.520000000E0	-5.107740367E-1	4.114017138E-1
2.530000000E0	-5.022640557E-1	3.975368566E-1
2.540000000E0	-4.930055885E-1	3.826909583E-1
2.550000000E0	-4.836989790E-1	3.684316210E-1
2.560000000E0	-4.730387110E-1	3.531431597E-1
2.570000000E0	-4.627150069E-1	3.379794020E-1
2.580000000E0	-4.517735280E-1	3.220656605E-1
2.590000000E0	-4.403350690E-1	3.053724877E-1
2.600000000E0	-4.284970725E-1	2.880987662E-1
2.610000000E0	-4.157474179E-1	2.711025040E-1
2.620000000E0	-4.025528363E-1	2.538905932E-1
2.630000000E0	-3.886096672E-1	2.359511306E-1
2.640000000E0	-3.739027439E-1	2.180716961E-1
2.650000000E0	-3.582977548E-1	2.007920638E-1
2.660000000E0	-3.417995908E-1	1.829410689E-1
2.670000000E0	-3.231168977E-1	1.665460176E-1
2.680000000E0	-3.057884576E-1	1.488960553E-1
2.690000000E0	-2.866938724E-1	1.313513633E-1
2.700000000E0	-2.659348192E-1	1.151728076E-1
2.710000000E0	-2.443314703E-1	9.970847144E-2
2.720000000E0	-2.216365708E-1	8.492309212E-2
2.730000000E0	-1.979762306E-1	7.169230198E-2
2.740000000E0	-1.729620954E-1	5.943090822E-2
2.750000000E0	-1.472444292E-1	4.863820829E-2
2.760000000E0	-1.203310393E-1	3.929311607E-2
2.770000000E0	-9.362425609E-2	3.136974899E-2
2.780000000E0	-6.541914392E-2	2.537650986E-2
2.790000000E0	-3.745380032E-2	2.086481582E-2
2.800000000E0	-9.020234974E-3	1.906001262E-2
2.810000000E0	1.918765686E-2	1.945326697E-2
2.820000000E0	4.741714167E-2	2.225033746E-2
2.830000000E0	7.557271827E-2	2.695323817E-2
2.840000000E0	1.020411549E-1	3.437480955E-2
2.850000000E0	1.283872643E-1	4.307843911E-2
2.860000000E0	1.535732821E-1	5.348160490E-2
2.870000000E0	1.777668171E-1	6.546715215E-2
2.880000000E0	2.004767083E-1	7.862557737E-2
2.890000000E0	2.223047349E-1	9.296341698E-2
2.900000000E0	2.430917955E-1	1.074251481E-1
2.910000000E0	2.627833311E-1	1.231989886E-1
2.920000000E0	2.800549300E-1	1.405469999E-1
2.930000000E0	2.948571819E-1	1.506825327E-1
2.940000000E0	3.153820452E-1	1.677031510E-1
2.950000000E0	3.317901159E-1	1.860065733E-1
2.960000000E0	3.478710542E-1	2.020875116E-1
2.970000000E0	3.636366801E-1	2.184837625E-1
2.980000000E0	3.780548501E-1	2.349470300E-1
2.990000000E0	3.914308429E-1	2.505166231E-1
3.000000000E0	4.040025331E-1	2.662948522E-1
3.010000000E0	4.165728234E-1	2.816995058E-1
3.020000000E0	4.280594351E-1	2.969862414E-1
3.030000000E0	4.383303377E-1	3.118323711E-1
3.040000000E0	4.486681073E-1	3.261735012E-1
3.050000000E0	4.583663965E-1	3.397868499E-1
3.060000000E0	4.671961592E-1	3.527008671E-1
3.070000000E0	4.758802772E-1	3.651921391E-1
3.080000000E0	4.811247949E-1	3.787941991E-1
3.090000000E0	4.887981049E-1	3.911179134E-1
3.100000000E0	4.985104263E-1	3.999009890E-1
3.110000000E0	5.032977576E-1	4.101251978E-1
3.120000000E0	5.100923654E-1	4.205318269E-1
3.130000000E0	5.171535754E-1	4.310919914E-1
3.140000000E0	5.242454230E-1	4.410342221E-1
3.150000000E0	5.291915195E-1	4.504018585E-1
3.160000000E0	5.350680173E-1	4.583644758E-1
3.170000000E0	5.402666664E-1	4.661478041E-1
3.180000000E0	5.451082432E-1	4.734271014E-1
3.190000000E0	5.492437238E-1	4.808049236E-1
3.200000000E0	5.536930601E-1	4.871273449E-1
3.210000000E0	5.572933674E-1	4.932678993E-1
3.220000000E0	5.609489715E-1	4.988521357E-1
3.230000000E0	5.637435002E-1	5.035217523E-1
3.240000000E0	5.667304615E-1	5.077469694E-1
3.250000000E0	5.692525072E-1	5.113759826E-1
3.260000000E0	5.713106390E-1	5.148205427E-1
3.270000000E0	5.733282893E-1	5.179060713E-1
3.280000000E0	5.739732392E-1	5.206190717E-1
3.290000000E0	5.756362941E-1	5.225670833E-1
3.300000000E0	5.767750257E-1	5.237999937E-1
3.310000000E0	5.773473971E-1	5.249518393E-1
3.320000000E0	5.781250079E-1	5.250419120E-1
