mass_A
t	x	y
1.148000000E1	-2.309623546E2	1.054146844E2
1.149000000E1	-2.390222474E2	1.133427171E2
1.150000000E1	-2.470761224E2	1.203671473E2
1.151000000E1	-2.546389254E2	1.283598792E2
1.152000000E1	-2.619886709E2	1.349712600E2
1.153000000E1	-2.690770439E2	1.420151442E2
1.154000000E1	-2.753082264E2	1.486873940E2
1.155000000E1	-2.812445284E2	1.552751045E2
1.156000000E1	-2.869089950E2	1.615761171E2
1.157000000E1	-2.921861284E2	1.675171217E2
1.158000000E1	-2.971505676E2	1.733975191E2
1.159000000E1	-3.015449182E2	1.786064198E2
1.160000000E1	-3.053384277E2	1.835675549E2
1.161000000E1	-3.092497036E2	1.884644375E2
1.162000000E1	-3.125815121E2	1.927157450E2
1.163000000E1	-3.155137073E2	1.966583810E2
1.164000000E1	-3.182656281E2	2.005506570E2
1.165000000E1	-3.211927782E2	2.043725733E2
1.166000000E1	-3.233480709E2	2.075460999E2
1.167000000E1	-3.253584494E2	2.104645705E2
1.168000000E1	-3.270796036E2	2.127542832E2
1.169000000E1	-3.284294937E2	2.146136972E2
1.170000000E1	-3.296373429E2	2.163125770E2
1.171000000E1	-3.302533734E2	2.176405501E2
1.172000000E1	-3.310352944E2	2.186195657E2
1.173000000E1	-3.312738216E2	2.190122551E2
1.174000000E1	-3.312817780E2	2.187017768E2
1.175000000E1	-3.312288577E2	2.185961868E2
1.176000000E1	-3.304614987E2	2.176849176E2
1.177000000E1	-3.294538782E2	2.165937806E2
1.178000000E1	-3.284751511E2	2.153104066E2
1.179000000E1	-3.271521341E2	2.136402381E2
1.180000000E1	-3.254795186E2	2.114794686E2
1.181000000E1	-3.233288972E2	2.087418372E2
1.182000000E1	-3.211580980E2	2.057300615E2
1.183000000E1	-3.189908191E2	2.025793593E2
1.184000000E1	-3.162314702E2	1.986010917E2
1.185000000E1	-3.131935917E2	1.945639874E2
1.186000000E1	-3.100831439E2	1.904481071E2
1.187000000E1	-3.062014873E2	1.856231395E2
1.188000000E1	-3.022009374E2	1.805545447E2
1.189000000E1	-2.980933547E2	1.754551851E2
1.190000000E1	-2.932989961E2	1.696798197E2
1.191000000E1	-2.881752176E2	1.636232601E2
1.192000000E1	-2.830016775E2	1.574492559E2
1.193000000E1	-2.771633705E2	1.509047264E2
1.194000000E1	-2.710107406E2	1.442234702E2
1.195000000E1	-2.642876355E2	1.373860929E2
1.196000000E1	-2.571155247E2	1.308110801E2
1.197000000E1	-2.500769982E2	1.231630784E2
1.198000000E1	-2.423271320E2	1.161989341E2
1.199000000E1	-2.338339357E2	1.084085026E2
1.200000000E1	-2.250868144E2	1.011260739E2
1.201000000E1	-2.158732677E2	9.379508434E1
1.202000000E1	-2.062022809E2	8.675805798E1
1.203000000E1	-1.957756429E2	7.962132310E1
1.204000000E1	-1.849475542E2	7.223123780E1
1.205000000E1	-1.737820774E2	6.521525580E1
1.206000000E1	-1.620623725E2	5.826920999E1
1.207000000E1	-1.497395185E2	5.187898345E1
1.208000000E1	-1.369366619E2	4.603818025E1
1.209000000E1	-1.237450035E2	4.020307062E1
1.210000000E1	-1.105265049E2	3.503131277E1
1.211000000E1	-9.646878707E1	3.006504951E1
1.212000000E1	-8.200415091E1	2.619053561E1
1.213000000E1	-6.763044341E1	2.201975529E1
1.214000000E1	-5.262713293E1	1.892700202E1
1.215000000E1	-3.739407756E1	1.635903306E1
1.216000000E1	-2.235192280E1	1.464725479E1
1.217000000E1	-7.309766775E0	1.400377268E1
1.218000000E1	7.976998122E0	1.396697212E1
1.219000000E1	2.297885303E1	1.489113888E1
1.220000000E1	3.782859270E1	1.666007468E1
1.221000000E1	5.262016712E1	1.910904455E1
1.222000000E1	6.748761675E1	2.300540167E1
1.223000000E1	8.190030188E1	2.680431959E1
1.224000000E1	9.589322020E1	3.131020369E1
1.225000000E1	1.093092219E2	3.616585607E1
1.226000000E1	1.221208036E2	4.168593122E1
1.227000000E1	1.343729099E2	4.809017981E1
1.228000000E1	1.461818360E2	5.432295901E1
1.229000000E1	1.575444756E2	6.104269662E1
1.230000000E1	1.682640363E2	6.811283481E1
1.231000000E1	1.785497128E2	7.526715403E1
1.232000000E1	1.882953505E2	8.231034276E1
1.233000000E1	1.976550534E2	8.931974533E1
1.234000000E1	2.063768290E2	9.633494657E1
1.235000000E1	2.151117454E2	1.035542109E2
1.236000000E1	2.227470418E2	1.112104531E2
1.237000000E1	2.302758380E2	1.181782903E2
1.238000000E1	2.377157026E2	1.255003215E2
1.239000000E1	2.439040995E2	1.313909064E2
1.240000000E1	2.510081476E2	1.373429992E2
1.241000000E1	2.574369647E2	1.434740235E2
1.242000000E1	2.633540448E2	1.494456693E2
1.243000000E1	2.688670696E2	1.551950746E2
1.244000000E1	2.734713807E2	1.606906604E2
1.245000000E1	2.783684213E2	1.656686805E2
1.246000000E1	2.827351056E2	1.704796846E2
1.247000000E1	2.867322604E2	1.752836514E2
1.248000000E1	2.903982723E2	1.795826973E2
1.249000000E1	2.937321001E2	1.835524472E2
1.250000000E1	2.966692655E2	1.874143777E2
1.251000000E1	2.994380070E2	1.906273673E2
1.252000000E1	3.017858544E2	1.935515904E2
1.253000000E1	3.038053086E2	1.962658645E2
1.254000000E1	3.054800012E2	1.986379423E2
1.255000000E1	3.072486162E2	2.005705630E2
1.256000000E1	3.085808974E2	2.022910487E2
1.257000000E1	3.095089169E2	2.036142833E2
1.258000000E1	3.102843414E2	2.045515266E2
1.259000000E1	3.106755405E2	2.052381810E2
1.260000000E1	3.106295573E2	2.055788268E2
1.261000000E1	3.104981686E2	2.055255967E2
1.262000000E1	3.100816774E2	2.049094734E2
1.263000000E1	3.095512012E2	2.036618804E2
1.264000000E1	3.084967809E2	2.025235370E2
1.265000000E1	3.072697685E2	2.007184185E2
1.266000000E1	3.055911622E2	1.986002360E2
1.267000000E1	3.035426079E2	1.964624915E2
1.268000000E1	3.013764820E2	1.936406506E2
1.269000000E1	2.988291164E2	1.905559520E2
1.270000000E1	2.957482835E2	1.873259564E2
1.271000000E1	2.924102978E2	1.835846098E2
1.272000000E1	2.889135689E2	1.794743333E2
1.273000000E1	2.851313923E2	1.753190908E2
1.274000000E1	2.808924605E2	1.705323000E2
1.275000000E1	2.762010035E2	1.656113917E2
1.276000000E1	2.715279771E2	1.603553991E2
1.277000000E1	2.664782522E2	1.550429948E2
1.278000000E1	2.608099011E2	1.493791252E2
1.279000000E1	2.545803366E2	1.433848266E2
1.280000000E1	2.483020183E2	1.373612852E2
1.281000000E1	2.414982220E2	1.314124676E2
1.282000000E1	2.352305535E2	1.248640053E2
1.283000000E1	2.281953056E2	1.171176691E2
1.284000000E1	2.203567478E2	1.102552161E2
1.285000000E1	2.123252228E2	1.031392181E2
1.286000000E1	2.035313933E2	9.598653943E1
1.287000000E1	1.942597071E2	8.917545672E1
1.288000000E1	1.850173373E2	8.217507172E1
1.289000000E1	1.752005925E2	7.511333478E1
1.290000000E1	1.649253974E2	6.815530743E1
1.291000000E1	1.540931096E2	6.124164925E1
1.292000000E1	1.424126778E2	5.426006733E1
1.293000000E1	1.302928335E2	4.801632357E1
1.294000000E1	1.179922265E2	4.216968625E1
1.295000000E1	1.049843383E2	3.639060978E1
1.296000000E1	9.188235304E1	3.131598469E1
1.297000000E1	7.807115792E1	2.690604486E1
1.298000000E1	6.392539731E1	2.307535217E1
1.299000000E1	4.970044636E1	2.001617251E1
1.300000000E1	3.537581121E1	1.785909073E1
1.301000000E1	2.095666297E1	1.616497272E1
1.302000000E1	6.205316003E0	1.522010580E1
1.303000000E1	-8.332581588E0	1.510502092E1
1.304000000E1	-2.319901523E1	1.593636564E1
1.305000000E1	-3.760282899E1	1.734474505E1
1.306000000E1	-5.188141555E1	1.925045003E1
1.307000000E1	-6.598898910E1	2.202079588E1
1.308000000E1	-7.948404952E1	2.594398698E1
1.309000000E1	-9.277353953E1	3.004612381E1
1.310000000E1	-1.057789927E2	3.434281847E1
1.311000000E1	-1.180644448E2	3.895760621E1
1.312000000E1	-1.297699017E2	4.410269992E1
1.313000000E1	-1.415732719E2	4.964579008E1
1.314000000E1	-1.532996777E2	5.522066359E1
1.315000000E1	-1.645766234E2	6.126072004E1
1.316000000E1	-1.750229966E2	6.730224014E1
1.317000000E1	-1.850197937E2	7.380073457E1
1.318000000E1	-1.945097357E2	8.052868186E1
1.319000000E1	-2.039239449E2	8.717437675E1
1.320000000E1	-2.127551774E2	9.404289644E1
1.321000000E1	-2.209134023E2	1.005343669E2
1.322000000E1	-2.288420143E2	1.072299501E2
1.323000000E1	-2.360798388E2	1.139476541E2
1.324000000E1	-2.423599704E2	1.203855932E2
1.325000000E1	-2.486735245E2	1.268539794E2
1.326000000E1	-2.546985430E2	1.323829561E2
1.327000000E1	-2.608810288E2	1.372480160E2
1.328000000E1	-2.669625003E2	1.427274564E2
1.329000000E1	-2.722301504E2	1.477540086E2
1.330000000E1	-2.770718929E2	1.525941202E2
1.331000000E1	-2.815900061E2	1.574109457E2
1.332000000E1	-2.852197382E2	1.617771840E2
1.333000000E1	-2.892003954E2	1.660699864E2
1.334000000E1	-2.929008919E2	1.704403663E2
1.335000000E1	-2.962397084E2	1.742335360E2
1.336000000E1	-2.990340864E2	1.776862123E2
1.337000000E1	-3.019391504E2	1.806491360E2
1.338000000E1	-3.043335827E2	1.833351411E2
1.339000000E1	-3.061803920E2	1.856537986E2
1.340000000E1	-3.080609724E2	1.876385475E2
1.341000000E1	-3.097012258E2	1.895124028E2
1.342000000E1	-3.111102749E2	1.907014462E2
1.343000000E1	-3.119580678E2	1.916847684E2
1.344000000E1	-3.126129953E2	1.922484798E2
1.345000000E1	-3.124097486E2	1.924914284E2
1.346000000E1	-3.122345784E2	1.925052516E2
1.347000000E1	-3.121970375E2	1.921172344E2
1.348000000E1	-3.112779285E2	1.915104271E2
1.349000000E1	-3.102164741E2	1.905051692E2
1.350000000E1	-3.091914202E2	1.892226083E2
1.351000000E1	-3.074056659E2	1.874476077E2
1.352000000E1	-3.055037462E2	1.852811568E2
1.353000000E1	-3.031069608E2	1.827234126E2
1.354000000E1	-3.005091337E2	1.795745265E2
1.355000000E1	-2.977708574E2	1.765836983E2
1.356000000E1	-2.951159242E2	1.732847064E2
1.357000000E1	-2.919750963E2	1.695143887E2
1.358000000E1	-2.882149231E2	1.654286525E2
1.359000000E1	-2.842559308E2	1.611879669E2
1.360000000E1	-2.799930654E2	1.565078329E2
1.361000000E1	-2.751685971E2	1.514201847E2
1.362000000E1	-2.701673997E2	1.462742222E2
1.363000000E1	-2.649356758E2	1.411731179E2
1.364000000E1	-2.585974594E2	1.356943272E2
1.365000000E1	-2.532962199E2	1.303600523E2
1.366000000E1	-2.472459268E2	1.234013656E2
1.367000000E1	-2.408937545E2	1.173686170E2
1.368000000E1	-2.339723818E2	1.106282058E2
1.369000000E1	-2.267533292E2	1.041424298E2
1.370000000E1	-2.188633606E2	9.738281287E1
1.371000000E1	-2.107777801E2	9.102698333E1
1.372000000E1	-2.019086245E2	8.437591685E1
1.373000000E1	-1.927774646E2	7.784939411E1
1.374000000E1	-1.828864857E2	7.137532051E1
1.375000000E1	-1.728060455E2	6.515063623E1
1.376000000E1	-1.623568200E2	5.906248524E1
1.377000000E1	-1.516467507E2	5.317963914E1
1.378000000E1	-1.398657987E2	4.723391946E1
1.379000000E1	-1.278847939E2	4.199844866E1
1.380000000E1	-1.156203012E2	3.706102345E1
1.381000000E1	-1.028085862E2	3.213727916E1
1.382000000E1	-8.966604091E1	2.818081736E1
1.383000000E1	-7.641768176E1	2.404329078E1
1.384000000E1	-6.314365218E1	2.087060583E1
1.385000000E1	-4.958435630E1	1.814149652E1
1.386000000E1	-3.551225896E1	1.601756055E1
1.387000000E1	-2.137700801E1	1.482253657E1
1.388000000E1	-7.329475202E0	1.408145335E1
1.389000000E1	6.831390344E0	1.406996756E1
1.390000000E1	2.086906958E1	1.494595574E1
1.391000000E1	3.475092672E1	1.628204272E1
1.392000000E1	4.866978367E1	1.819309772E1
1.393000000E1	6.216304531E1	2.097869704E1
1.394000000E1	7.560743396E1	2.468535915E1
1.395000000E1	8.871296855E1	2.877800707E1
1.396000000E1	1.012127791E2	3.341265607E1
1.397000000E1	1.132241549E2	3.813560429E1
1.398000000E1	1.249120170E2	4.329246174E1
1.399000000E1	1.361295797E2	4.908548103E1
1.400000000E1	1.469936038E2	5.506459750E1
1.401000000E1	1.571906979E2	6.117254679E1
1.402000000E1	1.670596816E2	6.733046853E1
1.403000000E1	1.764166418E2	7.368727669E1
1.404000000E1	1.852618616E2	7.960909033E1
1.405000000E1	1.935916730E2	8.592946791E1
1.406000000E1	2.013550281E2	9.229209970E1
1.407000000E1	2.090337995E2	9.857655011E1
1.408000000E1	2.162578479E2	1.044262448E2
1.409000000E1	2.227531861E2	1.111689443E2
1.410000000E1	2.291383110E2	1.171867325E2
1.411000000E1	2.353578910E2	1.232146757E2
1.412000000E1	2.407490532E2	1.286336842E2
1.413000000E1	2.457547862E2	1.332854026E2
1.414000000E1	2.511536008E2	1.383154721E2
1.415000000E1	2.563590555E2	1.432725376E2
1.416000000E1	2.604622228E2	1.476457453E2
1.417000000E1	2.644550737E2	1.515670676E2
1.418000000E1	2.682038932E2	1.555306439E2
1.419000000E1	2.717368765E2	1.590298619E2
1.420000000E1	2.744886672E2	1.625092598E2
1.421000000E1	2.773709615E2	1.655703274E2
1.422000000E1	2.801549444E2	1.684583562E2
1.423000000E1	2.823271288E2	1.707078387E2
1.424000000E1	2.843535339E2	1.725850942E2
1.425000000E1	2.861831551E2	1.744544916E2
1.426000000E1	2.874850528E2	1.757592312E2
1.427000000E1	2.884527039E2	1.765690340E2
1.428000000E1	2.893707914E2	1.774425893E2
1.429000000E1	2.896731059E2	1.776924556E2
1.430000000E1	2.896035627E2	1.775132704E2
1.431000000E1	2.895023096E2	1.774277502E2
1.432000000E1	2.888038942E2	1.765653514E2
1.433000000E1	2.877054187E2	1.754383211E2
1.434000000E1	2.866189522E2	1.742876878E2
1.435000000E1	2.851027116E2	1.725090663E2
1.436000000E1	2.835748323E2	1.704283062E2
1.437000000E1	2.815825956E2	1.682353007E2
1.438000000E1	2.790987187E2	1.654676671E2
1.439000000E1	2.765833803E2	1.624187070E2
1.440000000E1	2.735865409E2	1.592531262E2
1.441000000E1	2.704004598E2	1.555199223E2
1.442000000E1	2.667534088E2	1.514637633E2
1.443000000E1	2.626124129E2	1.473427397E2
1.444000000E1	2.584195646E2	1.431872112E2
1.445000000E1	2.537678419E2	1.383728901E2
1.446000000E1	2.484315778E2	1.334095500E2
1.447000000E1	2.433032501E2	1.283921132E2
1.448000000E1	2.379846548E2	1.225932189E2
1.449000000E1	2.322244759E2	1.164707607E2
1.450000000E1	2.253636731E2	1.124957365E2
1.451000000E1	2.181320971E2	1.061229627E2
1.452000000E1	2.116351450E2	9.997963656E1
1.453000000E1	2.039282571E2	9.401866149E1
1.454000000E1	1.962203344E2	8.794001264E1
1.455000000E1	1.881210671E2	8.179758404E1
1.456000000E1	1.791767037E2	7.552509467E1
1.457000000E1	1.701158132E2	6.916703558E1
1.458000000E1	1.606166864E2	6.276793321E1
1.459000000E1	1.501494161E2	5.698968938E1
1.460000000E1	1.395358110E2	5.107060675E1
1.461000000E1	1.281643175E2	4.533884784E1
1.462000000E1	1.169240327E2	4.001731021E1
1.463000000E1	1.050093229E2	3.503109948E1
1.464000000E1	9.284053906E1	3.033865979E1
1.465000000E1	7.999892035E1	2.610863439E1
1.466000000E1	6.724775195E1	2.297354455E1
1.467000000E1	5.387957561E1	1.980163582E1
1.468000000E1	4.049256626E1	1.783252832E1
1.469000000E1	2.704602623E1	1.607138371E1
1.470000000E1	1.348586918E1	1.502663190E1
1.471000000E1	-8.069217293E-2	1.463266719E1
1.472000000E1	-1.411874981E1	1.509959343E1
1.473000000E1	-2.758337573E1	1.611379824E1
1.474000000E1	-4.077435289E1	1.775966767E1
1.475000000E1	-5.370621927E1	2.005565593E1
1.476000000E1	-6.672124323E1	2.288780651E1
1.477000000E1	-7.921626819E1	2.638057868E1
1.478000000E1	-9.170927602E1	3.006904154E1
1.479000000E1	-1.037515756E2	3.400914416E1
1.480000000E1	-1.156232508E2	3.824442170E1
1.481000000E1	-1.270163133E2	4.298330528E1
1.482000000E1	-1.377525886E2	4.805994091E1
1.483000000E1	-1.486219812E2	5.315532383E1
1.484000000E1	-1.587945003E2	5.837670845E1
1.485000000E1	-1.687937084E2	6.403613341E1
1.486000000E1	-1.778762963E2	6.962710602E1
1.487000000E1	-1.868577118E2	7.518316748E1
1.488000000E1	-1.956581530E2	8.110722525E1
1.489000000E1	-2.039680518E2	8.700314956E1
1.490000000E1	-2.118175363E2	9.312856907E1
1.491000000E1	-2.191304955E2	9.886915694E1
1.492000000E1	-2.260377340E2	1.049653757E2
1.493000000E1	-2.320575132E2	1.103868818E2
1.494000000E1	-2.383385796E2	1.160431174E2
1.495000000E1	-2.438449386E2	1.213861392E2
1.496000000E1	-2.496859772E2	1.267136981E2
1.497000000E1	-2.544454718E2	1.314685545E2
1.498000000E1	-2.582533867E2	1.357202012E2
1.499000000E1	-2.627876305E2	1.395587841E2
1.500000000E1	-2.670761264E2	1.434980198E2
1.501000000E1	-2.710059668E2	1.473801227E2
1.502000000E1	-2.741080984E2	1.507410244E2
1.503000000E1	-2.770294531E2	1.538796081E2
1.504000000E1	-2.798035669E2	1.566232751E2
1.505000000E1	-2.822972742E2	1.593778599E2
1.506000000E1	-2.841593448E2	1.615536765E2
1.507000000E1	-2.860785304E2	1.635142346E2
1.508000000E1	-2.879338108E2	1.653312868E2
1.509000000E1	-2.891789745E2	1.665855091E2
1.510000000E1	-2.901624023E2	1.675254815E2
1.511000000E1	-2.910295391E2	1.684423226E2
1.512000000E1	-2.912809881E2	1.686493864E2
1.513000000E1	-2.912353683E2	1.685484176E2
1.514000000E1	-2.911586438E2	1.684249698E2
1.515000000E1	-2.905651662E2	1.675760658E2
1.516000000E1	-2.893823089E2	1.664844684E2
1.517000000E1	-2.881921135E2	1.653411850E2
1.518000000E1	-2.866669767E2	1.636228112E2
1.519000000E1	-2.851667043E2	1.614741407E2
1.520000000E1	-2.831875009E2	1.593130258E2
1.521000000E1	-2.808781300E2	1.566616348E2
1.522000000E1	-2.781752785E2	1.534633400E2
1.523000000E1	-2.752006346E2	1.503372732E2
1.524000000E1	-2.719297776E2	1.467446007E2
1.525000000E1	-2.682023326E2	1.426004774E2
1.526000000E1	-2.640894742E2	1.384589454E2
1.527000000E1	-2.596157251E2	1.343843704E2
1.528000000E1	-2.556869716E2	1.302079353E2
1.529000000E1	-2.512332735E2	1.254002568E2
1.530000000E1	-2.458370675E2	1.197181768E2
1.531000000E1	-2.400471040E2	1.144388092E2
1.532000000E1	-2.339434039E2	1.087121845E2
1.533000000E1	-2.278450536E2	1.031820055E2
1.534000000E1	-2.209571354E2	9.738968007E1
1.535000000E1	-2.138768943E2	9.186708132E1
1.536000000E1	-2.061316561E2	8.623893629E1
1.537000000E1	-1.979406101E2	8.030778651E1
1.538000000E1	-1.894931891E2	7.440566522E1
1.539000000E1	-1.808658350E2	6.854185045E1
1.540000000E1	-1.717455271E2	6.297531230E1
1.541000000E1	-1.619745878E2	5.729445679E1
1.542000000E1	-1.517552101E2	5.200085844E1
1.543000000E1	-1.412613730E2	4.685540491E1
1.544000000E1	-1.307100195E2	4.212867468E1
1.545000000E1	-1.196430302E2	3.740364353E1
1.546000000E1	-1.080517413E2	3.296827456E1
1.547000000E1	-9.561971857E1	2.894299500E1
1.548000000E1	-8.308704268E1	2.643569094E1
1.549000000E1	-7.148824225E1	2.226363114E1
1.550000000E1	-5.858462798E1	1.915926933E1
1.551000000E1	-4.557216557E1	1.674540590E1
1.552000000E1	-3.244798758E1	1.503590504E1
1.553000000E1	-1.941133866E1	1.393151019E1
1.554000000E1	-6.283878263E0	1.311538458E1
1.555000000E1	6.857250979E0	1.299852076E1
1.556000000E1	1.982477579E1	1.384369738E1
1.557000000E1	3.274640325E1	1.503040157E1
1.558000000E1	4.566040486E1	1.692417450E1
1.559000000E1	5.871279556E1	1.910511653E1
1.560000000E1	7.076355080E1	2.349696491E1
1.561000000E1	8.283050707E1	2.600287030E1
1.562000000E1	9.477162073E1	2.983674917E1
1.563000000E1	1.060783141E2	3.416604557E1
1.564000000E1	1.170303363E2	3.899694437E1
1.565000000E1	1.276663658E2	4.384935825E1
1.566000000E1	1.380283419E2	4.909406472E1
1.567000000E1	1.478998176E2	5.415272674E1
1.568000000E1	1.571440259E2	5.992353079E1
1.569000000E1	1.660879774E2	6.582804287E1
1.570000000E1	1.749556576E2	7.130443128E1
1.571000000E1	1.830314772E2	7.691752663E1
1.572000000E1	1.910063284E2	8.235248436E1
1.573000000E1	1.981757465E2	8.798623378E1
1.574000000E1	2.051795545E2	9.329397033E1
1.575000000E1	2.120615477E2	9.846412142E1
1.576000000E1	2.182338750E2	1.033854019E2
1.577000000E1	2.223369584E2	1.103678194E2
1.578000000E1	2.285373723E2	1.149847039E2
1.579000000E1	2.333352265E2	1.193100461E2
1.580000000E1	2.382154893E2	1.242042292E2
1.581000000E1	2.423582010E2	1.283214945E2
1.582000000E1	2.462669651E2	1.319284583E2
1.583000000E1	2.502625930E2	1.353962451E2
1.584000000E1	2.537195601E2	1.387982728E2
1.585000000E1	2.565040004E2	1.414564805E2
1.586000000E1	2.592850056E2	1.442862043E2
1.587000000E1	2.617234084E2	1.467816919E2
1.588000000E1	2.635391660E2	1.485484072E2
1.589000000E1	2.653553484E2	1.503756586E2
1.590000000E1	2.672368385E2	1.515640466E2
1.591000000E1	2.685047093E2	1.526684789E2
1.592000000E1	2.693683814E2	1.534200240E2
1.593000000E1	2.703624746E2	1.536468514E2
1.594000000E1	2.704034395E2	1.541725122E2
1.595000000E1	2.704274213E2	1.543708559E2
1.596000000E1	2.701618870E2	1.539596094E2
1.597000000E1	2.698055252E2	1.537260236E2
1.598000000E1	2.685543942E2	1.525007367E2
1.599000000E1	2.673411636E2	1.512840798E2
1.600000000E1	2.661449117E2	1.494236105E2
1.601000000E1	2.644432236E2	1.475190433E2
1.602000000E1	2.623660821E2	1.453290654E2
1.603000000E1	2.602612455E2	1.425131190E2
1.604000000E1	2.574982028E2	1.397624274E2
1.605000000E1	2.543822870E2	1.364205410E2
1.606000000E1	2.507352605E2	1.333807869E2
1.607000000E1	2.470219931E2	1.293075103E2
1.608000000E1	2.432791889E2	1.254495182E2
1.609000000E1	2.390031568E2	1.214862233E2
1.610000000E1	2.343365176E2	1.164694334E2
1.611000000E1	2.288793337E2	1.141939342E2
1.612000000E1	2.223688984E2	1.101394732E2
1.613000000E1	2.173304186E2	1.043243730E2
1.614000000E1	2.111896950E2	9.922115813E1
1.615000000E1	2.049996599E2	9.340016064E1
1.616000000E1	1.981996269E2	8.820469327E1
1.617000000E1	1.910363161E2	8.242791179E1
1.618000000E1	1.833135227E2	7.702037795E1
1.619000000E1	1.752392341E2	7.141265432E1
1.620000000E1	1.669296394E2	6.534311212E1
1.621000000E1	1.580211918E2	5.972253813E1
1.622000000E1	1.488781756E2	5.426555239E1
1.623000000E1	1.391333888E2	4.909014278E1
1.624000000E1	1.290453042E2	4.402561084E1
1.625000000E1	1.186912496E2	3.911658289E1
1.626000000E1	1.079453182E2	3.427214468E1
1.627000000E1	9.673556007E1	2.989038327E1
1.628000000E1	8.513107123E1	2.609082535E1
1.629000000E1	7.359382999E1	2.384967741E1
1.630000000E1	6.135540427E1	2.036385440E1
1.631000000E1	4.895551952E1	1.789110633E1
1.632000000E1	3.660170617E1	1.606610965E1
1.633000000E1	2.437488896E1	1.485176299E1
1.634000000E1	1.184370452E1	1.408754002E1
1.635000000E1	-1.057682900E0	1.403543127E1
1.636000000E1	-1.381101053E1	1.435215079E1
1.637000000E1	-2.616435573E1	1.512089967E1
1.638000000E1	-3.860305936E1	1.670854253E1
1.639000000E1	-5.075778442E1	1.898203570E1
1.640000000E1	-6.272072688E1	2.144390859E1
1.641000000E1	-7.439887496E1	2.419592577E1
1.642000000E1	-8.584913349E1	2.775922188E1
1.643000000E1	-9.656642813E1	3.118591639E1
1.644000000E1	-1.078682174E2	3.511230564E1
1.645000000E1	-1.179530769E2	3.907060728E1
1.646000000E1	-1.277347027E2	4.326495038E1
1.647000000E1	-1.377217527E2	4.792372240E1
1.648000000E1	-1.474822120E2	5.296799755E1
1.649000000E1	-1.567815365E2	5.805532893E1
1.650000000E1	-1.656741727E2	6.316764281E1
1.651000000E1	-1.738622306E2	6.813488485E1
1.652000000E1	-1.817874626E2	7.321608780E1
1.653000000E1	-1.892578888E2	7.811349494E1
1.654000000E1	-1.960504407E2	8.320099156E1
1.655000000E1	-2.028628406E2	8.826443170E1
1.656000000E1	-2.092031424E2	9.310806654E1
1.657000000E1	-2.150232148E2	9.807106354E1
1.658000000E1	-2.207906571E2	1.031353556E2
1.659000000E1	-2.259097990E2	1.074586603E2
1.660000000E1	-2.307757212E2	1.118049120E2
1.661000000E1	-2.358091779E2	1.160226534E2
1.662000000E1	-2.399264160E2	1.201920929E2
1.663000000E1	-2.430905051E2	1.228106914E2
1.664000000E1	-2.465597736E2	1.255669633E2
1.665000000E1	-2.501214029E2	1.282903637E2
1.666000000E1	-2.529989586E2	1.312072690E2
1.667000000E1	-2.553552145E2	1.334050160E2
1.668000000E1	-2.580412194E2	1.355536513E2
1.669000000E1	-2.601962705E2	1.374423720E2
1.670000000E1	-2.619549880E2	1.392813076E2
1.671000000E1	-2.634584633E2	1.407331822E2
1.672000000E1	-2.642952908E2	1.417519047E2
1.673000000E1	-2.650886978E2	1.424190468E2
1.674000000E1	-2.657608620E2	1.429409586E2
1.675000000E1	-2.661553473E2	1.435348299E2
1.676000000E1	-2.661157511E2	1.434607515E2
1.677000000E1	-2.660052801E2	1.432923425E2
1.678000000E1	-2.655484329E2	1.428292307E2
1.679000000E1	-2.644265681E2	1.416553051E2
1.680000000E1	-2.630580415E2	1.403674636E2
1.681000000E1	-2.619109332E2	1.386950082E2
1.682000000E1	-2.602504539E2	1.368766927E2
1.683000000E1	-2.581897331E2	1.345851440E2
1.684000000E1	-2.554166841E2	1.324536962E2
1.685000000E1	-2.528783951E2	1.303359671E2
1.686000000E1	-2.502389618E2	1.278534298E2
1.687000000E1	-2.469277151E2	1.243303987E2
1.688000000E1	-2.436856719E2	1.201017478E2
1.689000000E1	-2.400520062E2	1.170754841E2
1.690000000E1	-2.359041297E2	1.134710068E2
1.691000000E1	-2.311965137E2	1.089595052E2
1.692000000E1	-2.261755459E2	1.049300178E2
1.693000000E1	-2.209365118E2	1.009137194E2
1.694000000E1	-2.151192701E2	9.618333289E1
1.695000000E1	-2.089446842E2	9.145358797E1
1.696000000E1	-2.026493019E2	8.667503576E1
1.697000000E1	-1.959086998E2	8.125730171E1
1.698000000E1	-1.887891210E2	7.628232070E1
1.699000000E1	-1.813141189E2	7.110305458E1
1.700000000E1	-1.731712951E2	6.619404334E1
1.701000000E1	-1.648830421E2	6.130153614E1
1.702000000E1	-1.562206461E2	5.636909217E1
1.703000000E1	-1.468008895E2	5.140021096E1
1.704000000E1	-1.374920189E2	4.679536561E1
1.705000000E1	-1.277467942E2	4.228402262E1
1.706000000E1	-1.177154545E2	3.809191347E1
1.707000000E1	-1.075914048E2	3.416221836E1
1.708000000E1	-9.661822694E1	3.004989559E1
1.709000000E1	-8.564992058E1	2.723010067E1
1.710000000E1	-7.441735829E1	2.322031513E1
1.711000000E1	-6.346358137E1	2.030121529E1
1.712000000E1	-5.149848759E1	1.753421186E1
1.713000000E1	-3.946401643E1	1.504920450E1
1.714000000E1	-2.736106257E1	1.326855019E1
1.715000000E1	-1.532333868E1	1.202899855E1
1.716000000E1	-3.182067637E0	1.141742769E1
