mass_A
t	x	y
5.700000000E-1	-4.940092130E-1	3.828212065E-1
5.800000000E-1	-4.826257590E-1	3.652473290E-1
5.900000000E-1	-4.697876552E-1	3.467157395E-1
6.000000000E-1	-4.571957357E-1	3.274840243E-1
6.100000000E-1	-4.438121348E-1	3.080776502E-1
6.200000000E-1	-4.296746890E-1	2.883229664E-1
6.300000000E-1	-4.150419690E-1	2.681815427E-1
6.400000000E-1	-3.994452297E-1	2.479490288E-1
6.500000000E-1	-3.832114287E-1	2.275866255E-1
6.600000000E-1	-3.663009192E-1	2.077099272E-1
6.700000000E-1	-3.480273857E-1	1.872627907E-1
6.800000000E-1	-3.283815279E-1	1.677883649E-1
6.900000000E-1	-3.088486332E-1	1.486508401E-1
7.000000000E-1	-2.870986732E-1	1.294640042E-1
7.100000000E-1	-2.645853387E-1	1.114584093E-1
7.200000000E-1	-2.402607238E-1	9.457491115E-2
7.300000000E-1	-2.154163365E-1	7.896582263E-2
7.400000000E-1	-1.881461677E-1	6.415795272E-2
7.500000000E-1	-1.604740596E-1	5.149679252E-2
7.600000000E-1	-1.313466245E-1	4.030385778E-2
7.700000000E-1	-1.006184927E-1	3.163770354E-2
7.800000000E-1	-7.106286517E-2	2.362246117E-2
7.900000000E-1	-4.040047003E-2	1.890571642E-2
8.000000000E-1	-9.561597730E-3	1.645594392E-2
8.100000000E-1	2.165457731E-2	1.698456295E-2
8.200000000E-1	5.183451277E-2	2.042683317E-2
8.300000000E-1	8.042346398E-2	2.647687194E-2
8.400000000E-1	1.102272443E-1	3.410160885E-2
8.500000000E-1	1.388662738E-1	4.422413050E-2
8.600000000E-1	1.659018102E-1	5.654059029E-2
8.700000000E-1	1.918897647E-1	7.059444761E-2
8.800000000E-1	2.164571571E-1	8.563348055E-2
8.900000000E-1	2.396268899E-1	1.018820116E-1
9.000000000E-1	2.617143706E-1	1.193467182E-1
9.100000000E-1	2.820473234E-1	1.395307571E-1
9.200000000E-1	3.034089788E-1	1.565749830E-1
9.300000000E-1	3.221502183E-1	1.735992640E-1
9.400000000E-1	3.409508646E-1	1.923489255E-1
9.500000000E-1	3.586643352E-1	2.112559015E-1
9.600000000E-1	3.751540799E-1	2.300129028E-1
9.700000000E-1	3.912529250E-1	2.490510715E-1
9.800000000E-1	4.063104627E-1	2.677281722E-1
9.900000000E-1	4.196078447E-1	2.857622979E-1
1.000000000E0	4.326316838E-1	3.036152983E-1
1.010000000E0	4.452686664E-1	3.208095273E-1
1.020000000E0	4.570326421E-1	3.376403742E-1
1.030000000E0	4.683390679E-1	3.536372499E-1
1.040000000E0	4.792308891E-1	3.698487636E-1
1.050000000E0	4.887794084E-1	3.871190770E-1
1.060000000E0	4.999550146E-1	4.016591428E-1
1.070000000E0	5.093816643E-1	4.165007421E-1
1.080000000E0	5.189189894E-1	4.307031239E-1
1.090000000E0	5.279583568E-1	4.446956257E-1
1.100000000E0	5.365048927E-1	4.582944686E-1
1.110000000E0	5.448800988E-1	4.713497884E-1
1.120000000E0	5.527046609E-1	4.835988304E-1
1.130000000E0	5.601618578E-1	4.958310112E-1
1.140000000E0	5.675445383E-1	5.074482341E-1
1.150000000E0	5.743791709E-1	5.184451053E-1
1.160000000E0	5.805631617E-1	5.288062358E-1
1.170000000E0	5.864698245E-1	5.389546570E-1
1.180000000E0	5.919289816E-1	5.485729738E-1
1.190000000E0	5.972015392E-1	5.575884502E-1
1.200000000E0	6.026664511E-1	5.658569057E-1
1.210000000E0	6.080601887E-1	5.730434477E-1
1.220000000E0	6.130288621E-1	5.803382656E-1
1.230000000E0	6.171927129E-1	5.870864040E-1
1.240000000E0	6.210805469E-1	5.933393358E-1
1.250000000E0	6.249718779E-1	5.992044670E-1
1.260000000E0	6.285134548E-1	6.045160450E-1
1.270000000E0	6.319543489E-1	6.095401530E-1
1.280000000E0	6.346903063E-1	6.143321639E-1
1.290000000E0	6.371042082E-1	6.184051847E-1
1.300000000E0	6.395086045E-1	6.219513394E-1
1.310000000E0	6.418567923E-1	6.246290971E-1
1.320000000E0	6.434792785E-1	6.270450624E-1
1.330000000E0	6.446691527E-1	6.292131537E-1
1.340000000E0	6.457531021E-1	6.307907244E-1
1.350000000E0	6.462961686E-1	6.317618748E-1
1.360000000E0	6.468715102E-1	6.320699955E-1
1.370000000E0	6.470744204E-1	6.320201539E-1
1.380000000E0	6.465453796E-1	6.315864971E-1
1.390000000E0	6.458421143E-1	6.306802224E-1
1.400000000E0	6.446012666E-1	6.284110391E-1
1.410000000E0	6.432688367E-1	6.258160226E-1
1.420000000E0	6.414360641E-1	6.228678325E-1
1.430000000E0	6.386764540E-1	6.194651808E-1
1.440000000E0	6.358374659E-1	6.155384343E-1
1.450000000E0	6.329972033E-1	6.107413030E-1
1.460000000E0	6.296296482E-1	6.055416891E-1
1.470000000E0	6.259183250E-1	5.995595956E-1
1.480000000E0	6.218546259E-1	5.932720522E-1
1.490000000E0	6.173952105E-1	5.865559934E-1
1.500000000E0	6.125239892E-1	5.794506881E-1
1.510000000E0	6.079829400E-1	5.715878705E-1
1.520000000E0	6.028246072E-1	5.630442613E-1
1.530000000E0	5.969873782E-1	5.539430540E-1
1.540000000E0	5.913153648E-1	5.447565314E-1
1.550000000E0	5.850147296E-1	5.349302994E-1
1.560000000E0	5.787114250E-1	5.246881255E-1
1.570000000E0	5.715662137E-1	5.137135703E-1
1.580000000E0	5.640384389E-1	5.023259518E-1
1.590000000E0	5.562312715E-1	4.901847389E-1
1.600000000E0	5.483666598E-1	4.773813107E-1
1.610000000E0	5.402891429E-1	4.644618230E-1
1.620000000E0	5.316263719E-1	4.516915498E-1
1.630000000E0	5.224683913E-1	4.381569450E-1
1.640000000E0	5.127636925E-1	4.231758831E-1
1.650000000E0	5.034348660E-1	4.086458160E-1
1.660000000E0	4.936597129E-1	3.942117451E-1
1.670000000E0	4.822405899E-1	3.763424689E-1
1.680000000E0	4.719403567E-1	3.602317676E-1
1.690000000E0	4.604930444E-1	3.434019036E-1
1.700000000E0	4.483333456E-1	3.262598155E-1
1.710000000E0	4.356518582E-1	3.083577988E-1
1.720000000E0	4.227264589E-1	2.899611145E-1
1.730000000E0	4.091174929E-1	2.717454676E-1
1.740000000E0	3.942329646E-1	2.529824115E-1
1.750000000E0	3.789834295E-1	2.341097255E-1
1.760000000E0	3.625697030E-1	2.156242186E-1
1.770000000E0	3.454701915E-1	1.963427814E-1
1.780000000E0	3.273428368E-1	1.776270699E-1
1.790000000E0	3.081453938E-1	1.599128168E-1
1.800000000E0	2.897914443E-1	1.423076572E-1
1.810000000E0	2.684599894E-1	1.230700429E-1
1.820000000E0	2.465036842E-1	1.056708254E-1
1.830000000E0	2.239854992E-1	8.886509781E-2
1.840000000E0	1.997064119E-1	7.349435276E-2
1.850000000E0	1.750407464E-1	5.859832184E-2
1.860000000E0	1.488883474E-1	4.613019995E-2
1.870000000E0	1.210089731E-1	3.525923383E-2
1.880000000E0	9.410658308E-2	2.738453244E-2
1.890000000E0	6.403148423E-2	2.000512885E-2
1.900000000E0	3.494383275E-2	1.603288850E-2
1.910000000E0	5.366496393E-3	1.487205797E-2
1.920000000E0	-2.462056066E-2	1.569329786E-2
1.930000000E0	-5.345877188E-2	1.970711448E-2
1.940000000E0	-8.225915634E-2	2.523447549E-2
1.950000000E0	-1.110451938E-1	3.421556748E-2
1.960000000E0	-1.376405454E-1	4.248117286E-2
1.970000000E0	-1.636553148E-1	5.290431645E-2
1.980000000E0	-1.892717363E-1	6.493628417E-2
1.990000000E0	-2.134767209E-1	7.806407108E-2
2.000000000E0	-2.365892068E-1	9.293067679E-2
2.010000000E0	-2.583709058E-1	1.081753917E-1
2.020000000E0	-2.787915693E-1	1.239372463E-1
2.030000000E0	-2.965571865E-1	1.415626661E-1
2.040000000E0	-3.161745949E-1	1.576718848E-1
2.050000000E0	-3.335216981E-1	1.738744999E-1
2.060000000E0	-3.505136006E-1	1.910998601E-1
2.070000000E0	-3.666063553E-1	2.088684743E-1
2.080000000E0	-3.816803445E-1	2.265395764E-1
2.090000000E0	-3.957416351E-1	2.440233603E-1
2.100000000E0	-4.095812742E-1	2.615819500E-1
2.110000000E0	-4.220892464E-1	2.786142612E-1
2.120000000E0	-4.344027542E-1	2.956593384E-1
2.130000000E0	-4.461944032E-1	3.121016463E-1
2.140000000E0	-4.573777550E-1	3.284501408E-1
2.150000000E0	-4.675946606E-1	3.438412874E-1
2.160000000E0	-4.778270647E-1	3.586206281E-1
2.170000000E0	-4.873818907E-1	3.731664708E-1
2.180000000E0	-4.953440245E-1	3.883239842E-1
2.190000000E0	-5.046726625E-1	4.006768208E-1
2.200000000E0	-5.137818874E-1	4.127407196E-1
2.210000000E0	-5.218751552E-1	4.246772883E-1
2.220000000E0	-5.300144082E-1	4.366327651E-1
2.230000000E0	-5.375457334E-1	4.480744741E-1
2.240000000E0	-5.446274549E-1	4.583659218E-1
2.250000000E0	-5.509705719E-1	4.682995742E-1
2.260000000E0	-5.571629028E-1	4.781140824E-1
2.270000000E0	-5.630252093E-1	4.880209452E-1
2.280000000E0	-5.681603116E-1	4.972953510E-1
2.290000000E0	-5.731902636E-1	5.060831414E-1
2.300000000E0	-5.781175431E-1	5.139370436E-1
2.310000000E0	-5.830559624E-1	5.212845133E-1
2.320000000E0	-5.873681366E-1	5.280239371E-1
2.330000000E0	-5.909649925E-1	5.343650901E-1
2.340000000E0	-5.942629558E-1	5.402878512E-1
2.350000000E0	-5.971226341E-1	5.460730709E-1
2.360000000E0	-5.996131917E-1	5.513725847E-1
2.370000000E0	-6.020514579E-1	5.560158880E-1
2.380000000E0	-6.043867419E-1	5.601578261E-1
2.390000000E0	-6.063031407E-1	5.637845595E-1
2.400000000E0	-6.081342536E-1	5.667239785E-1
2.410000000E0	-6.096150164E-1	5.691703989E-1
2.420000000E0	-6.108145508E-1	5.714797409E-1
2.430000000E0	-6.115391832E-1	5.729950507E-1
2.440000000E0	-6.120313113E-1	5.740655460E-1
2.450000000E0	-6.122846214E-1	5.743368654E-1
2.460000000E0	-6.122474873E-1	5.742118781E-1
2.470000000E0	-6.121192031E-1	5.739725014E-1
2.480000000E0	-6.112061894E-1	5.729039389E-1
2.490000000E0	-6.099826528E-1	5.715019074E-1
2.500000000E0	-6.084706996E-1	5.691865496E-1
2.510000000E0	-6.070558070E-1	5.665887166E-1
2.520000000E0	-6.050222121E-1	5.634253981E-1
2.530000000E0	-6.028467459E-1	5.600994704E-1
2.540000000E0	-6.006424716E-1	5.561273336E-1
2.550000000E0	-5.979005266E-1	5.514991513E-1
2.560000000E0	-5.946146171E-1	5.463880910E-1
2.570000000E0	-5.910152328E-1	5.405717934E-1
2.580000000E0	-5.871429351E-1	5.340225041E-1
2.590000000E0	-5.832073977E-1	5.273531424E-1
2.600000000E0	-5.788464243E-1	5.200715451E-1
2.610000000E0	-5.744006469E-1	5.123497228E-1
2.620000000E0	-5.693366058E-1	5.037611205E-1
2.630000000E0	-5.642453271E-1	4.948522878E-1
2.640000000E0	-5.589667762E-1	4.855331812E-1
2.650000000E0	-5.531145308E-1	4.757051039E-1
2.660000000E0	-5.468099534E-1	4.656701607E-1
2.670000000E0	-5.400667850E-1	4.549337041E-1
2.680000000E0	-5.328198923E-1	4.433882327E-1
2.690000000E0	-5.252343065E-1	4.316102229E-1
2.700000000E0	-5.169591626E-1	4.191409136E-1
2.710000000E0	-5.087060917E-1	4.070972139E-1
2.720000000E0	-5.005672793E-1	3.945692684E-1
2.730000000E0	-4.912896493E-1	3.783302908E-1
2.740000000E0	-4.823651428E-1	3.647952757E-1
2.750000000E0	-4.722032148E-1	3.499613853E-1
2.760000000E0	-4.620690742E-1	3.352181403E-1
2.770000000E0	-4.512536734E-1	3.192216928E-1
2.780000000E0	-4.398567678E-1	3.033868697E-1
2.790000000E0	-4.282284640E-1	2.870453418E-1
2.800000000E0	-4.157259311E-1	2.697074485E-1
2.810000000E0	-4.030458233E-1	2.528393754E-1
2.820000000E0	-3.892917746E-1	2.354440262E-1
2.830000000E0	-3.752384963E-1	2.177236824E-1
2.840000000E0	-3.600302076E-1	2.001473872E-1
2.850000000E0	-3.434292546E-1	1.828193509E-1
2.860000000E0	-3.259805302E-1	1.652848609E-1
2.870000000E0	-3.086078237E-1	1.482881482E-1
2.880000000E0	-2.890378725E-1	1.309630385E-1
2.890000000E0	-2.682819350E-1	1.146832753E-1
2.900000000E0	-2.470308253E-1	9.941384456E-2
2.910000000E0	-2.243399422E-1	8.461317939E-2
2.920000000E0	-2.015821230E-1	7.160073442E-2
2.930000000E0	-1.776147964E-1	5.940125712E-2
2.940000000E0	-1.535679924E-1	4.865697660E-2
2.950000000E0	-1.274688662E-1	3.880869002E-2
2.960000000E0	-1.000129870E-1	3.084078411E-2
2.970000000E0	-7.328241555E-2	2.390121192E-2
2.980000000E0	-4.559493683E-2	1.889008212E-2
2.990000000E0	-1.748822999E-2	1.616490541E-2
3.000000000E0	1.033373155E-2	1.583736482E-2
3.010000000E0	3.821258169E-2	1.762796066E-2
3.020000000E0	6.550060228E-2	2.143343924E-2
3.030000000E0	9.376859855E-2	2.909271769E-2
3.040000000E0	1.192300396E-1	3.602558218E-2
3.050000000E0	1.434047579E-1	4.532616351E-2
3.060000000E0	1.678490273E-1	5.654732895E-2
3.070000000E0	1.908587232E-1	6.951486923E-2
3.080000000E0	2.129529213E-1	8.313128127E-2
3.090000000E0	2.341096076E-1	9.786277629E-2
3.100000000E0	2.536823822E-1	1.132379786E-1
3.110000000E0	2.731483187E-1	1.289789295E-1
3.120000000E0	2.913022642E-1	1.458324892E-1
3.130000000E0	3.078359358E-1	1.621339413E-1
3.140000000E0	3.247125261E-1	1.777230718E-1
3.150000000E0	3.402207933E-1	1.937495886E-1
3.160000000E0	3.546156175E-1	2.100398469E-1
3.170000000E0	3.686463685E-1	2.261258202E-1
3.180000000E0	3.815794639E-1	2.416887123E-1
3.190000000E0	3.939304371E-1	2.568805581E-1
3.200000000E0	4.062282640E-1	2.718395629E-1
3.210000000E0	4.179089329E-1	2.860433507E-1
3.220000000E0	4.289807829E-1	3.007675307E-1
3.230000000E0	4.394015558E-1	3.149067212E-1
3.240000000E0	4.496167052E-1	3.287185102E-1
3.250000000E0	4.593733405E-1	3.425151923E-1
3.260000000E0	4.684330077E-1	3.551871532E-1
3.270000000E0	4.771983941E-1	3.679727973E-1
3.280000000E0	4.846383664E-1	3.816048984E-1
3.290000000E0	4.942752265E-1	3.934409946E-1
3.300000000E0	5.023287391E-1	4.049882789E-1
3.310000000E0	5.088148377E-1	4.154813841E-1
3.320000000E0	5.153764306E-1	4.254536288E-1
3.330000000E0	5.220791904E-1	4.355275287E-1
3.340000000E0	5.283037131E-1	4.449566354E-1
3.350000000E0	5.340152452E-1	4.532846355E-1
3.360000000E0	5.391125217E-1	4.615829767E-1
3.370000000E0	5.439036000E-1	4.695103242E-1
3.380000000E0	5.487733666E-1	4.769033226E-1
3.390000000E0	5.531154298E-1	4.834640223E-1
3.400000000E0	5.567788090E-1	4.896986372E-1
3.410000000E0	5.602760565E-1	4.953484626E-1
3.420000000E0	5.633571342E-1	4.999559538E-1
3.430000000E0	5.658369555E-1	5.045329125E-1
3.440000000E0	5.679552751E-1	5.083416172E-1
3.450000000E0	5.702552414E-1	5.115677324E-1
3.460000000E0	5.722701355E-1	5.145880693E-1
3.470000000E0	5.740186334E-1	5.173956424E-1
3.480000000E0	5.749366173E-1	5.197519453E-1
3.490000000E0	5.754952950E-1	5.213306779E-1
3.500000000E0	5.759681619E-1	5.223518363E-1
3.510000000E0	5.766112519E-1	5.225872054E-1
3.520000000E0	5.766169797E-1	5.225156432E-1
3.530000000E0	5.762084855E-1	5.220892423E-1
3.540000000E0	5.753204541E-1	5.212247862E-1
3.550000000E0	5.739475837E-1	5.198998650E-1
3.560000000E0	5.724134362E-1	5.178120067E-1
3.570000000E0	5.704660001E-1	5.151288510E-1
3.580000000E0	5.681567627E-1	5.123395790E-1
3.590000000E0	5.655212460E-1	5.087288905E-1
3.600000000E0	5.627675927E-1	5.048020458E-1
3.610000000E0	5.599471706E-1	5.000478121E-1
3.620000000E0	5.565689169E-1	4.948454806E-1
3.630000000E0	5.530622173E-1	4.894042304E-1
3.640000000E0	5.490193873E-1	4.833923949E-1
3.650000000E0	5.450406178E-1	4.767925835E-1
3.660000000E0	5.404014631E-1	4.695615528E-1
3.670000000E0	5.358451509E-1	4.619251932E-1
3.680000000E0	5.311614229E-1	4.533468604E-1
3.690000000E0	5.260340158E-1	4.444664406E-1
3.700000000E0	5.200893726E-1	4.353163479E-1
3.710000000E0	5.135696711E-1	4.257100611E-1
3.720000000E0	5.071473983E-1	4.156606965E-1
3.730000000E0	5.004907438E-1	4.054820696E-1
3.740000000E0	4.937355536E-1	3.941592663E-1
3.750000000E0	4.850711237E-1	3.811191116E-1
3.760000000E0	4.780932474E-1	3.679035569E-1
3.770000000E0	4.697162920E-1	3.555790319E-1
3.780000000E0	4.605636333E-1	3.426081753E-1
3.790000000E0	4.513477042E-1	3.283328593E-1
3.800000000E0	4.411705000E-1	3.144380681E-1
3.810000000E0	4.309049793E-1	3.004223952E-1
3.820000000E0	4.198280761E-1	2.854375742E-1
3.830000000E0	4.083034670E-1	2.702848130E-1
3.840000000E0	3.963227336E-1	2.552796283E-1
3.850000000E0	3.841388970E-1	2.395840657E-1
3.860000000E0	3.704919995E-1	2.236468922E-1
3.870000000E0	3.557414328E-1	2.074585380E-1
3.880000000E0	3.402598092E-1	1.912653425E-1
3.890000000E0	3.241187222E-1	1.747233322E-1
3.900000000E0	3.074568073E-1	1.596287796E-1
3.910000000E0	2.909013943E-1	1.441874235E-1
3.920000000E0	2.721154204E-1	1.269541636E-1
3.930000000E0	2.529144793E-1	1.116236553E-1
3.940000000E0	2.331660427E-1	9.665885512E-2
3.950000000E0	2.120691853E-1	8.205845222E-2
3.960000000E0	1.901239544E-1	6.899661435E-2
3.970000000E0	1.669292904E-1	5.632367862E-2
3.980000000E0	1.425213496E-1	4.545133591E-2
3.990000000E0	1.180045670E-1	3.618296699E-2
4.000000000E0	9.328283813E-2	3.120560749E-2
4.010000000E0	6.708364602E-2	2.247305569E-2
4.020000000E0	4.075694683E-2	1.833597660E-2
4.030000000E0	1.391480853E-2	1.619335466E-2
4.040000000E0	-1.265885131E-2	1.609496605E-2
4.050000000E0	-3.937749223E-2	1.819590994E-2
4.060000000E0	-6.530283536E-2	2.225409306E-2
4.070000000E0	-9.145663695E-2	2.817132284E-2
4.080000000E0	-1.166790534E-1	3.579065687E-2
4.090000000E0	-1.416924827E-1	4.442497097E-2
4.100000000E0	-1.653137518E-1	5.386507156E-2
4.110000000E0	-1.882705531E-1	6.494138388E-2
4.120000000E0	-2.101317675E-1	7.649020532E-2
4.130000000E0	-2.313479020E-1	8.913450038E-2
4.140000000E0	-2.512538438E-1	1.025565300E-1
4.150000000E0	-2.695246144E-1	1.157849639E-1
4.160000000E0	-2.877364920E-1	1.305525489E-1
4.170000000E0	-3.045884177E-1	1.468505598E-1
4.180000000E0	-3.205241859E-1	1.613604978E-1
4.190000000E0	-3.360387149E-1	1.757336409E-1
4.200000000E0	-3.502885926E-1	1.909683027E-1
4.210000000E0	-3.636455142E-1	2.061157584E-1
4.220000000E0	-3.764739753E-1	2.211857202E-1
4.230000000E0	-3.887639138E-1	2.362399949E-1
4.240000000E0	-4.001362847E-1	2.509708104E-1
4.250000000E0	-4.110732712E-1	2.654380094E-1
4.260000000E0	-4.216030051E-1	2.793153896E-1
4.270000000E0	-4.313497230E-1	2.931408211E-1
4.280000000E0	-4.404705761E-1	3.060376515E-1
4.290000000E0	-4.492622678E-1	3.185139037E-1
4.300000000E0	-4.578111276E-1	3.309251310E-1
4.310000000E0	-4.657968254E-1	3.429897342E-1
4.320000000E0	-4.731307178E-1	3.539801444E-1
4.330000000E0	-4.806478892E-1	3.648924499E-1
4.340000000E0	-4.872084579E-1	3.748346958E-1
4.350000000E0	-4.928707527E-1	3.854137155E-1
4.360000000E0	-4.995327274E-1	3.954810857E-1
4.370000000E0	-5.051373460E-1	4.035312941E-1
4.380000000E0	-5.101377937E-1	4.112084001E-1
4.390000000E0	-5.149394743E-1	4.185829312E-1
4.400000000E0	-5.197101250E-1	4.258441161E-1
4.410000000E0	-5.247489301E-1	4.327869318E-1
4.420000000E0	-5.293673032E-1	4.391142656E-1
4.430000000E0	-5.337336033E-1	4.452245140E-1
4.440000000E0	-5.374707258E-1	4.505975126E-1
4.450000000E0	-5.410302378E-1	4.555605014E-1
4.460000000E0	-5.439847532E-1	4.602021132E-1
4.470000000E0	-5.465697490E-1	4.642598375E-1
4.480000000E0	-5.488871838E-1	4.678483057E-1
4.490000000E0	-5.510808067E-1	4.707955850E-1
4.500000000E0	-5.526999705E-1	4.731795122E-1
4.510000000E0	-5.539790713E-1	4.754277730E-1
4.520000000E0	-5.551227439E-1	4.768596445E-1
4.530000000E0	-5.560420687E-1	4.779862857E-1
4.540000000E0	-5.564748675E-1	4.783012011E-1
4.550000000E0	-5.564731383E-1	4.782324765E-1
4.560000000E0	-5.563389345E-1	4.780203118E-1
4.570000000E0	-5.559610882E-1	4.768818038E-1
4.580000000E0	-5.551122535E-1	4.755102532E-1
4.590000000E0	-5.538814537E-1	4.732148647E-1
4.600000000E0	-5.524918626E-1	4.706049818E-1
4.610000000E0	-5.504287652E-1	4.677318247E-1
4.620000000E0	-5.480140304E-1	4.642809582E-1
4.630000000E0	-5.451465023E-1	4.603951538E-1
4.640000000E0	-5.423173423E-1	4.557108068E-1
4.650000000E0	-5.388031011E-1	4.504370094E-1
4.660000000E0	-5.351290150E-1	4.448984482E-1
4.670000000E0	-5.310806383E-1	4.389961195E-1
4.680000000E0	-5.265305536E-1	4.321425531E-1
4.690000000E0	-5.211937220E-1	4.251425708E-1
4.700000000E0	-5.160442321E-1	4.175101373E-1
4.710000000E0	-5.107143938E-1	4.096025815E-1
4.720000000E0	-5.052201599E-1	4.013995579E-1
4.730000000E0	-4.982655417E-1	3.935579244E-1
4.740000000E0	-4.917617135E-1	3.813724749E-1
4.750000000E0	-4.856544417E-1	3.710850931E-1
4.760000000E0	-4.782924481E-1	3.602586080E-1
4.770000000E0	-4.706436978E-1	3.485618059E-1
4.780000000E0	-4.629054838E-1	3.372432322E-1
4.790000000E0	-4.544339172E-1	3.246095561E-1
4.800000000E0	-4.455872268E-1	3.118365684E-1
4.810000000E0	-4.365016758E-1	2.987258505E-1
4.820000000E0	-4.267094865E-1	2.853377790E-1
4.830000000E0	-4.165661142E-1	2.715705464E-1
4.840000000E0	-4.055560288E-1	2.570158502E-1
4.850000000E0	-3.942081350E-1	2.421173852E-1
4.860000000E0	-3.819621379E-1	2.276021430E-1
4.870000000E0	-3.697005713E-1	2.126314478E-1
4.880000000E0	-3.562790875E-1	1.971163200E-1
4.890000000E0	-3.421813025E-1	1.820905743E-1
4.900000000E0	-3.268046952E-1	1.671708119E-1
4.910000000E0	-3.115957198E-1	1.516683611E-1
4.920000000E0	-2.943174509E-1	1.367684041E-1
4.930000000E0	-2.778074849E-1	1.223615888E-1
4.940000000E0	-2.593502216E-1	1.084825584E-1
4.950000000E0	-2.399732120E-1	9.533358326E-2
4.960000000E0	-2.199138076E-1	8.261614183E-2
4.970000000E0	-1.985727150E-1	7.034871588E-2
4.980000000E0	-1.762384986E-1	5.910239659E-2
4.990000000E0	-1.535399011E-1	4.931971135E-2
5.000000000E0	-1.294415584E-1	4.041110571E-2
5.010000000E0	-1.051520900E-1	3.555145473E-2
5.020000000E0	-8.104411053E-2	2.659054394E-2
5.030000000E0	-5.586523761E-2	2.140572219E-2
5.040000000E0	-3.105667771E-2	1.818017308E-2
5.050000000E0	-5.350145307E-3	1.691688409E-2
5.060000000E0	2.056116383E-2	1.730826381E-2
5.070000000E0	4.573319821E-2	1.980059526E-2
5.080000000E0	7.084761059E-2	2.390569418E-2
5.090000000E0	9.594639797E-2	3.124776361E-2
5.100000000E0	1.194766783E-1	3.773699554E-2
5.110000000E0	1.425394191E-1	4.631317599E-2
5.120000000E0	1.646835529E-1	5.647584591E-2
5.130000000E0	1.861281560E-1	6.768415465E-2
5.140000000E0	2.068631149E-1	7.993561860E-2
5.150000000E0	2.259068766E-1	9.271296391E-2
5.160000000E0	2.444515974E-1	1.062723402E-1
5.170000000E0	2.621172738E-1	1.202149016E-1
5.180000000E0	2.777404475E-1	1.342010220E-1
5.190000000E0	2.942287184E-1	1.480108378E-1
5.200000000E0	3.095972830E-1	1.630248168E-1
5.210000000E0	3.247920072E-1	1.769539178E-1
