mass_A
t	x	y
6.100000000E-1	2.667143528E-1	1.176420755E-1
6.200000000E-1	2.847617500E-1	1.394040172E-1
6.300000000E-1	3.067020470E-1	1.530333327E-1
6.400000000E-1	3.252699056E-1	1.714758234E-1
6.500000000E-1	3.429688722E-1	1.898003993E-1
6.600000000E-1	3.593570002E-1	2.074128501E-1
6.700000000E-1	3.744583281E-1	2.251476852E-1
6.800000000E-1	3.896133283E-1	2.426188986E-1
6.900000000E-1	4.042909238E-1	2.600866003E-1
7.000000000E-1	4.179911907E-1	2.779156201E-1
7.100000000E-1	4.319266645E-1	2.953661731E-1
7.200000000E-1	4.448547610E-1	3.127377154E-1
7.300000000E-1	4.571677788E-1	3.303046873E-1
7.400000000E-1	4.687932413E-1	3.469800649E-1
7.500000000E-1	4.800061760E-1	3.631193956E-1
7.600000000E-1	4.872663427E-1	3.817914089E-1
7.700000000E-1	5.010504636E-1	3.948117668E-1
7.800000000E-1	5.114765779E-1	4.094773688E-1
7.900000000E-1	5.208438695E-1	4.234619401E-1
8.000000000E-1	5.292222500E-1	4.374705782E-1
8.100000000E-1	5.378815008E-1	4.510167811E-1
8.200000000E-1	5.463635707E-1	4.638736542E-1
8.300000000E-1	5.541687094E-1	4.754265343E-1
8.400000000E-1	5.617786627E-1	4.874207583E-1
8.500000000E-1	5.690560512E-1	4.988680078E-1
8.600000000E-1	5.756394754E-1	5.092796300E-1
8.700000000E-1	5.819428952E-1	5.190626511E-1
8.800000000E-1	5.882211310E-1	5.288603590E-1
8.900000000E-1	5.934573614E-1	5.377651654E-1
9.000000000E-1	5.984017587E-1	5.463865767E-1
9.100000000E-1	6.032911619E-1	5.542187416E-1
9.200000000E-1	6.082703811E-1	5.617320087E-1
9.300000000E-1	6.129818698E-1	5.690855346E-1
9.400000000E-1	6.169179030E-1	5.757735680E-1
9.500000000E-1	6.206361814E-1	5.819392731E-1
9.600000000E-1	6.235955641E-1	5.870663182E-1
9.700000000E-1	6.269633489E-1	5.919293651E-1
9.800000000E-1	6.297918827E-1	5.959382763E-1
9.900000000E-1	6.321291927E-1	5.998779433E-1
1.000000000E0	6.338051550E-1	6.033206660E-1
1.010000000E0	6.350196321E-1	6.061835017E-1
1.020000000E0	6.362854437E-1	6.083701291E-1
1.030000000E0	6.373896974E-1	6.105269895E-1
1.040000000E0	6.382547721E-1	6.121404326E-1
1.050000000E0	6.385729463E-1	6.133741513E-1
1.060000000E0	6.386203047E-1	6.136618801E-1
1.070000000E0	6.386049638E-1	6.133910719E-1
1.080000000E0	6.384316318E-1	6.131651464E-1
1.090000000E0	6.378988737E-1	6.121603255E-1
1.100000000E0	6.372519960E-1	6.108511576E-1
1.110000000E0	6.360610318E-1	6.086735035E-1
1.120000000E0	6.347198437E-1	6.057883087E-1
1.130000000E0	6.332026109E-1	6.024255991E-1
1.140000000E0	6.311214372E-1	5.985733713E-1
1.150000000E0	6.284472822E-1	5.945325560E-1
1.160000000E0	6.257498987E-1	5.899959222E-1
1.170000000E0	6.229269361E-1	5.846789966E-1
1.180000000E0	6.199863466E-1	5.790355668E-1
1.190000000E0	6.159294301E-1	5.731347770E-1
1.200000000E0	6.119935751E-1	5.668256292E-1
1.210000000E0	6.071784937E-1	5.595463038E-1
1.220000000E0	6.022169080E-1	5.516824220E-1
1.230000000E0	5.969702511E-1	5.431276639E-1
1.240000000E0	5.919012463E-1	5.341714310E-1
1.250000000E0	5.865750828E-1	5.251218326E-1
1.260000000E0	5.804913872E-1	5.153692831E-1
1.270000000E0	5.739547006E-1	5.053717098E-1
1.280000000E0	5.676090615E-1	4.950669611E-1
1.290000000E0	5.603423504E-1	4.838158402E-1
1.300000000E0	5.530046168E-1	4.712381388E-1
1.310000000E0	5.453116142E-1	4.587632688E-1
1.320000000E0	5.367474520E-1	4.459393782E-1
1.330000000E0	5.275159397E-1	4.325892117E-1
1.340000000E0	5.179308580E-1	4.172989570E-1
1.350000000E0	5.079550579E-1	4.021263241E-1
1.360000000E0	4.985988926E-1	3.883588542E-1
1.370000000E0	4.850648213E-1	3.764024218E-1
1.380000000E0	4.772239360E-1	3.569842249E-1
1.390000000E0	4.660553444E-1	3.401989537E-1
1.400000000E0	4.546262159E-1	3.240731800E-1
1.410000000E0	4.423051967E-1	3.064674547E-1
1.420000000E0	4.296369642E-1	2.887398144E-1
1.430000000E0	4.159715130E-1	2.710892871E-1
1.440000000E0	4.013507061E-1	2.523793968E-1
1.450000000E0	3.857900784E-1	2.337323854E-1
1.460000000E0	3.694241689E-1	2.150380140E-1
1.470000000E0	3.530988568E-1	1.966539901E-1
1.480000000E0	3.354544146E-1	1.782137781E-1
1.490000000E0	3.169514299E-1	1.600623778E-1
1.500000000E0	2.976440997E-1	1.427924855E-1
1.510000000E0	2.770836171E-1	1.255226620E-1
1.520000000E0	2.577637111E-1	1.086140820E-1
1.530000000E0	2.350678923E-1	9.157438047E-2
1.540000000E0	2.122381164E-1	7.621224916E-2
1.550000000E0	1.880898462E-1	6.126742366E-2
1.560000000E0	1.622659748E-1	4.758862731E-2
1.570000000E0	1.354961388E-1	3.610889395E-2
1.580000000E0	1.075442405E-1	2.617440886E-2
1.590000000E0	7.876361469E-2	1.869569811E-2
1.600000000E0	5.027635082E-2	1.330621209E-2
1.610000000E0	2.107035483E-2	1.061165710E-2
1.620000000E0	-8.545645047E-3	9.853982594E-3
1.630000000E0	-3.761060703E-2	1.200782545E-2
1.640000000E0	-6.636901939E-2	1.628176254E-2
1.650000000E0	-9.436601466E-2	2.238207209E-2
1.660000000E0	-1.220742181E-1	3.024338357E-2
1.670000000E0	-1.495701173E-1	3.985214365E-2
1.680000000E0	-1.745413848E-1	5.015859145E-2
1.690000000E0	-1.992083339E-1	6.244145881E-2
1.700000000E0	-2.231115362E-1	7.607208329E-2
1.710000000E0	-2.451090376E-1	9.073802714E-2
1.720000000E0	-2.669932555E-1	1.055956117E-1
1.730000000E0	-2.871789903E-1	1.216731228E-1
1.740000000E0	-3.045861552E-1	1.408984988E-1
1.750000000E0	-3.243469890E-1	1.545452984E-1
1.760000000E0	-3.418722018E-1	1.719477947E-1
1.770000000E0	-3.586836343E-1	1.894155921E-1
1.780000000E0	-3.740109793E-1	2.068887914E-1
1.790000000E0	-3.876851049E-1	2.239761177E-1
1.800000000E0	-4.016510183E-1	2.409644018E-1
1.810000000E0	-4.141042681E-1	2.575300890E-1
1.820000000E0	-4.255842976E-1	2.736921711E-1
1.830000000E0	-4.368138980E-1	2.892500887E-1
1.840000000E0	-4.479336646E-1	3.044288223E-1
1.850000000E0	-4.581986505E-1	3.191785041E-1
1.860000000E0	-4.684219321E-1	3.339575357E-1
1.870000000E0	-4.784760934E-1	3.488833543E-1
1.880000000E0	-4.876335630E-1	3.631179410E-1
1.890000000E0	-4.937281806E-1	3.776236172E-1
1.900000000E0	-5.054756461E-1	3.902232325E-1
1.910000000E0	-5.138971092E-1	4.019098633E-1
1.920000000E0	-5.219160726E-1	4.147807547E-1
1.930000000E0	-5.298904202E-1	4.265520761E-1
1.940000000E0	-5.372890616E-1	4.375574859E-1
1.950000000E0	-5.448673329E-1	4.485089081E-1
1.960000000E0	-5.515245874E-1	4.587506536E-1
1.970000000E0	-5.577346148E-1	4.686228702E-1
1.980000000E0	-5.633285029E-1	4.778914375E-1
1.990000000E0	-5.688811027E-1	4.863007713E-1
2.000000000E0	-5.738644051E-1	4.943809008E-1
2.010000000E0	-5.788206944E-1	5.014985908E-1
2.020000000E0	-5.837282294E-1	5.085346451E-1
2.030000000E0	-5.877027881E-1	5.151875699E-1
2.040000000E0	-5.913032386E-1	5.212516170E-1
2.050000000E0	-5.944931657E-1	5.266905508E-1
2.060000000E0	-5.973199096E-1	5.317200472E-1
2.070000000E0	-6.003579311E-1	5.364767767E-1
2.080000000E0	-6.028173895E-1	5.404658653E-1
2.090000000E0	-6.052148040E-1	5.441342746E-1
2.100000000E0	-6.084545795E-1	5.601149376E-1
2.110000000E0	-6.095146083E-1	5.628777522E-1
2.120000000E0	-6.106566471E-1	5.650929464E-1
2.130000000E0	-6.115695827E-1	5.666469398E-1
2.140000000E0	-6.117668359E-1	5.677056021E-1
2.150000000E0	-6.121440446E-1	5.682286936E-1
2.160000000E0	-6.121299111E-1	5.680125383E-1
2.170000000E0	-6.116051279E-1	5.677665056E-1
2.180000000E0	-6.108467734E-1	5.667926570E-1
2.190000000E0	-6.095218324E-1	5.655229486E-1
2.200000000E0	-6.081261445E-1	5.637860547E-1
2.210000000E0	-6.063457523E-1	5.614873310E-1
2.220000000E0	-6.043747143E-1	5.585901472E-1
2.230000000E0	-6.024894933E-1	5.550982989E-1
2.240000000E0	-5.999818007E-1	5.511315475E-1
2.250000000E0	-5.974662214E-1	5.464349968E-1
2.260000000E0	-5.947088362E-1	5.413061823E-1
2.270000000E0	-5.916397003E-1	5.360017734E-1
2.280000000E0	-5.883822093E-1	5.299969028E-1
2.290000000E0	-5.844975284E-1	5.236322051E-1
2.300000000E0	-5.806403416E-1	5.164502320E-1
2.310000000E0	-5.762019240E-1	5.090222432E-1
2.320000000E0	-5.707489637E-1	5.009097846E-1
2.330000000E0	-5.656741790E-1	4.921950890E-1
2.340000000E0	-5.598882656E-1	4.833501376E-1
2.350000000E0	-5.541782461E-1	4.734155091E-1
2.360000000E0	-5.479217844E-1	4.633161404E-1
2.370000000E0	-5.408769129E-1	4.531241962E-1
2.380000000E0	-5.338753417E-1	4.417612505E-1
2.390000000E0	-5.264526093E-1	4.302127829E-1
2.400000000E0	-5.184859515E-1	4.185733990E-1
2.410000000E0	-5.096298162E-1	4.066098577E-1
2.420000000E0	-5.010373281E-1	3.940662208E-1
2.430000000E0	-4.917070766E-1	3.799469638E-1
2.440000000E0	-4.827614994E-1	3.664253630E-1
2.450000000E0	-4.727747214E-1	3.514231390E-1
2.460000000E0	-4.627323819E-1	3.365477718E-1
2.470000000E0	-4.521908802E-1	3.202387738E-1
2.480000000E0	-4.411465776E-1	3.040002010E-1
2.490000000E0	-4.295542103E-1	2.872426710E-1
2.500000000E0	-4.172476110E-1	2.705528921E-1
2.510000000E0	-4.043079374E-1	2.531762651E-1
2.520000000E0	-3.909489869E-1	2.360997298E-1
2.530000000E0	-3.766077290E-1	2.181801762E-1
2.540000000E0	-3.617434199E-1	2.004298381E-1
2.550000000E0	-3.456071578E-1	1.831886914E-1
2.560000000E0	-3.281538374E-1	1.659803961E-1
2.570000000E0	-3.102501963E-1	1.488784996E-1
2.580000000E0	-2.913292927E-1	1.322741108E-1
2.590000000E0	-2.713982404E-1	1.161182194E-1
2.600000000E0	-2.501657088E-1	1.009625994E-1
2.610000000E0	-2.281590813E-1	8.622893342E-2
2.620000000E0	-2.049635787E-1	7.228977875E-2
2.630000000E0	-1.808282704E-1	5.981402669E-2
2.640000000E0	-1.558544082E-1	4.872567908E-2
2.650000000E0	-1.302360634E-1	3.871256357E-2
2.660000000E0	-1.034585299E-1	3.294060154E-2
2.670000000E0	-7.621366696E-2	2.487006745E-2
2.680000000E0	-4.888596422E-2	1.943812762E-2
2.690000000E0	-2.091005578E-2	1.657559459E-2
2.700000000E0	7.124139081E-3	1.566972250E-2
2.710000000E0	3.444793823E-2	1.713934762E-2
2.720000000E0	6.189190485E-2	2.080022066E-2
2.730000000E0	8.929653948E-2	2.923855873E-2
2.740000000E0	1.157708783E-1	3.594313985E-2
2.750000000E0	1.411415943E-1	4.532752077E-2
2.760000000E0	1.650326557E-1	5.688784970E-2
2.770000000E0	1.879237429E-1	6.931992574E-2
2.780000000E0	2.091864909E-1	8.306308678E-2
2.790000000E0	2.297347688E-1	9.732728760E-2
2.800000000E0	2.491927053E-1	1.124493421E-1
2.810000000E0	2.682987165E-1	1.282427967E-1
2.820000000E0	2.858148228E-1	1.451628701E-1
2.830000000E0	3.015758385E-1	1.626413577E-1
2.840000000E0	3.191958000E-1	1.768487026E-1
2.850000000E0	3.351502774E-1	1.929131890E-1
2.860000000E0	3.497475811E-1	2.090845525E-1
2.870000000E0	3.636319598E-1	2.252872530E-1
2.880000000E0	3.770468639E-1	2.411674111E-1
2.890000000E0	3.896734149E-1	2.563969625E-1
2.900000000E0	4.012893679E-1	2.710495839E-1
2.910000000E0	4.125006899E-1	2.855895486E-1
2.920000000E0	4.237335410E-1	2.998438698E-1
2.930000000E0	4.340275312E-1	3.137156792E-1
2.940000000E0	4.438995985E-1	3.272535908E-1
2.950000000E0	4.540709300E-1	3.408893234E-1
2.960000000E0	4.631222349E-1	3.539748619E-1
2.970000000E0	4.720114687E-1	3.665519764E-1
2.980000000E0	4.795096973E-1	3.789773060E-1
2.990000000E0	4.878329097E-1	3.907514520E-1
3.000000000E0	4.950533867E-1	4.034561742E-1
3.010000000E0	5.022693232E-1	4.133636493E-1
3.020000000E0	5.091284542E-1	4.231781826E-1
3.030000000E0	5.162623548E-1	4.328188033E-1
3.040000000E0	5.223250632E-1	4.421150416E-1
3.050000000E0	5.282899877E-1	4.509058399E-1
3.060000000E0	5.336541447E-1	4.593443016E-1
3.070000000E0	5.384547154E-1	4.671031206E-1
3.080000000E0	5.429519474E-1	4.744849554E-1
3.090000000E0	5.473959436E-1	4.808773837E-1
3.100000000E0	5.513191978E-1	4.869996346E-1
3.110000000E0	5.548385411E-1	4.922310488E-1
3.120000000E0	5.584356378E-1	4.971824980E-1
3.130000000E0	5.612516013E-1	5.014629777E-1
3.140000000E0	5.634337100E-1	5.052604197E-1
3.150000000E0	5.659504845E-1	5.085541417E-1
3.160000000E0	5.678286068E-1	5.116106688E-1
3.170000000E0	5.689077835E-1	5.135967574E-1
3.180000000E0	5.699655050E-1	5.158348886E-1
3.190000000E0	5.708203237E-1	5.172777623E-1
3.200000000E0	5.712125267E-1	5.183901764E-1
3.210000000E0	5.712542875E-1	5.186414366E-1
3.220000000E0	5.710216369E-1	5.185636636E-1
3.230000000E0	5.706155594E-1	5.177029645E-1
3.240000000E0	5.697982884E-1	5.159929185E-1
3.250000000E0	5.684786178E-1	5.145072349E-1
3.260000000E0	5.670892628E-1	5.121956775E-1
3.270000000E0	5.651919253E-1	5.095947455E-1
3.280000000E0	5.630981217E-1	5.060191206E-1
3.290000000E0	5.608481163E-1	5.022826894E-1
3.300000000E0	5.582167601E-1	4.979709031E-1
3.310000000E0	5.554172757E-1	4.933503124E-1
3.320000000E0	5.520562316E-1	4.881251368E-1
3.330000000E0	5.486978109E-1	4.822252063E-1
3.340000000E0	5.447892111E-1	4.758806744E-1
3.350000000E0	5.402422478E-1	4.693528602E-1
3.360000000E0	5.358137393E-1	4.620111470E-1
3.370000000E0	5.309524244E-1	4.544190264E-1
3.380000000E0	5.259357731E-1	4.458760790E-1
3.390000000E0	5.205525220E-1	4.367666063E-1
3.400000000E0	5.142926638E-1	4.274740554E-1
3.410000000E0	5.080959183E-1	4.178852904E-1
3.420000000E0	5.012317607E-1	4.079903879E-1
3.430000000E0	4.944714547E-1	3.970469657E-1
3.440000000E0	4.856629016E-1	3.866627836E-1
3.450000000E0	4.782785845E-1	3.731734344E-1
3.460000000E0	4.704302260E-1	3.604747395E-1
3.470000000E0	4.616132595E-1	3.474358709E-1
3.480000000E0	4.527563615E-1	3.347300308E-1
3.490000000E0	4.431841429E-1	3.212541335E-1
3.500000000E0	4.330183998E-1	3.070342997E-1
3.510000000E0	4.226503606E-1	2.922423742E-1
3.520000000E0	4.115003442E-1	2.773946360E-1
3.530000000E0	3.993484768E-1	2.621210199E-1
3.540000000E0	3.865083853E-1	2.466345050E-1
3.550000000E0	3.733737832E-1	2.307203880E-1
3.560000000E0	3.598372221E-1	2.148801043E-1
3.570000000E0	3.450063684E-1	1.989137810E-1
3.580000000E0	3.296864816E-1	1.828208448E-1
3.590000000E0	3.131286370E-1	1.672016572E-1
3.600000000E0	2.966354879E-1	1.510615295E-1
3.610000000E0	2.781576852E-1	1.370823652E-1
3.620000000E0	2.604603174E-1	1.210006853E-1
3.630000000E0	2.412173575E-1	1.058854126E-1
3.640000000E0	2.214165022E-1	9.139060630E-2
3.650000000E0	2.001888126E-1	7.729147269E-2
3.660000000E0	1.777326237E-1	6.425533122E-2
3.670000000E0	1.545034570E-1	5.278387920E-2
3.680000000E0	1.306030049E-1	4.279638431E-2
3.690000000E0	1.055462430E-1	3.420884886E-2
3.700000000E0	8.049238921E-2	2.757048505E-2
3.710000000E0	5.449110819E-2	2.269590289E-2
3.720000000E0	2.789679122E-2	1.952604948E-2
3.730000000E0	1.489377854E-3	1.818374321E-2
3.740000000E0	-2.533322845E-2	1.905216897E-2
3.750000000E0	-5.132072710E-2	2.207773931E-2
3.760000000E0	-7.748128493E-2	2.660335958E-2
3.770000000E0	-1.029659822E-1	3.402275201E-2
3.780000000E0	-1.275887145E-1	4.166940939E-2
3.790000000E0	-1.520187730E-1	5.083300416E-2
3.800000000E0	-1.749583645E-1	6.084669715E-2
3.810000000E0	-1.973052611E-1	7.201794649E-2
3.820000000E0	-2.187780652E-1	8.427642606E-2
3.830000000E0	-2.388392909E-1	9.731554338E-2
3.840000000E0	-2.585393095E-1	1.108743219E-1
3.850000000E0	-2.774542261E-1	1.250050389E-1
3.860000000E0	-2.947971677E-1	1.399810220E-1
3.870000000E0	-3.117436576E-1	1.545709206E-1
3.880000000E0	-3.271548451E-1	1.706425960E-1
3.890000000E0	-3.421311955E-1	1.852422643E-1
3.900000000E0	-3.556318412E-1	2.004022279E-1
3.910000000E0	-3.686509020E-1	2.150874664E-1
3.920000000E0	-3.805236734E-1	2.297493256E-1
3.930000000E0	-3.922280929E-1	2.438331789E-1
3.940000000E0	-4.033750911E-1	2.584805507E-1
3.950000000E0	-4.136395359E-1	2.726190233E-1
3.960000000E0	-4.234583472E-1	2.861420347E-1
3.970000000E0	-4.328835277E-1	2.995368799E-1
3.980000000E0	-4.413700049E-1	3.125061346E-1
3.990000000E0	-4.497809370E-1	3.251090926E-1
4.000000000E0	-4.579705065E-1	3.372158408E-1
4.010000000E0	-4.651851154E-1	3.488749638E-1
4.020000000E0	-4.726357659E-1	3.598990630E-1
4.030000000E0	-4.800576194E-1	3.712143782E-1
4.040000000E0	-4.865164817E-1	3.814111709E-1
4.050000000E0	-4.927711040E-1	3.915143327E-1
4.060000000E0	-4.979599810E-1	4.008735781E-1
4.070000000E0	-5.018960360E-1	4.093317481E-1
4.080000000E0	-5.070186933E-1	4.168369839E-1
4.090000000E0	-5.124778944E-1	4.243255640E-1
4.100000000E0	-5.169038913E-1	4.306464098E-1
4.110000000E0	-5.217365417E-1	4.368043023E-1
4.120000000E0	-5.261088016E-1	4.431567075E-1
4.130000000E0	-5.303352825E-1	4.486755309E-1
4.140000000E0	-5.339850577E-1	4.537812975E-1
4.150000000E0	-5.376383963E-1	4.583972116E-1
4.160000000E0	-5.404882846E-1	4.626056524E-1
4.170000000E0	-5.430933996E-1	4.658766243E-1
4.180000000E0	-5.456017326E-1	4.694844648E-1
4.190000000E0	-5.472779486E-1	4.720488760E-1
4.200000000E0	-5.490335928E-1	4.746697917E-1
4.210000000E0	-5.507740801E-1	4.766075748E-1
4.220000000E0	-5.517921160E-1	4.783198667E-1
4.230000000E0	-5.519436945E-1	4.786679151E-1
4.240000000E0	-5.519961554E-1	4.785224801E-1
4.250000000E0	-5.519883901E-1	4.783168328E-1
4.260000000E0	-5.520009159E-1	4.777818556E-1
4.270000000E0	-5.513634215E-1	4.770332268E-1
4.280000000E0	-5.502127772E-1	4.751950496E-1
4.290000000E0	-5.485753053E-1	4.721501278E-1
4.300000000E0	-5.467778783E-1	4.695601439E-1
4.310000000E0	-5.443461627E-1	4.658806075E-1
4.320000000E0	-5.419178334E-1	4.619102993E-1
4.330000000E0	-5.390988377E-1	4.571789443E-1
4.340000000E0	-5.356028900E-1	4.519836136E-1
4.350000000E0	-5.319656575E-1	4.466411635E-1
4.360000000E0	-5.278408493E-1	4.407568260E-1
4.370000000E0	-5.236395413E-1	4.344440365E-1
4.380000000E0	-5.187585523E-1	4.273509811E-1
4.390000000E0	-5.142196995E-1	4.199439243E-1
4.400000000E0	-5.083188793E-1	4.119321335E-1
4.410000000E0	-5.031653172E-1	4.041130310E-1
4.420000000E0	-4.976341314E-1	3.937025498E-1
4.430000000E0	-4.912874285E-1	3.842605907E-1
4.440000000E0	-4.844874203E-1	3.738784776E-1
4.450000000E0	-4.774169340E-1	3.637474262E-1
4.460000000E0	-4.699930138E-1	3.525939462E-1
4.470000000E0	-4.622747023E-1	3.412712034E-1
4.480000000E0	-4.539623681E-1	3.289548495E-1
4.490000000E0	-4.451080592E-1	3.163132754E-1
4.500000000E0	-4.361930683E-1	3.035434510E-1
4.510000000E0	-4.265051293E-1	2.899005063E-1
4.520000000E0	-4.163632232E-1	2.760894308E-1
4.530000000E0	-4.060402415E-1	2.622993029E-1
4.540000000E0	-3.956602401E-1	2.479350553E-1
4.550000000E0	-3.843803821E-1	2.332903166E-1
4.560000000E0	-3.720901942E-1	2.181451162E-1
4.570000000E0	-3.594073578E-1	2.030601894E-1
4.580000000E0	-3.457493084E-1	1.879322380E-1
4.590000000E0	-3.309675077E-1	1.726931920E-1
4.600000000E0	-3.155137180E-1	1.587639592E-1
4.610000000E0	-2.998104801E-1	1.438731566E-1
4.620000000E0	-2.829896676E-1	1.284877508E-1
4.630000000E0	-2.649719436E-1	1.143506872E-1
4.640000000E0	-2.462466989E-1	1.010540155E-1
4.650000000E0	-2.263169417E-1	8.746717015E-2
4.660000000E0	-2.057015482E-1	7.504328212E-2
4.670000000E0	-1.843660881E-1	6.344568619E-2
4.680000000E0	-1.619642203E-1	5.304653552E-2
4.690000000E0	-1.388830868E-1	4.393452711E-2
4.700000000E0	-1.149351765E-1	3.587104201E-2
4.710000000E0	-9.122787983E-2	2.849543262E-2
4.720000000E0	-6.598901532E-2	2.286739322E-2
4.730000000E0	-4.102723903E-2	1.914189385E-2
4.740000000E0	-1.562283566E-2	1.693464737E-2
4.750000000E0	9.431915095E-3	1.672583765E-2
4.760000000E0	3.519765040E-2	1.820473468E-2
4.770000000E0	6.042586609E-2	2.166868854E-2
4.780000000E0	8.456698306E-2	2.821318947E-2
4.790000000E0	1.090812111E-1	3.444651548E-2
4.800000000E0	1.327153297E-1	4.312003343E-2
4.810000000E0	1.550023902E-1	5.278933827E-2
4.820000000E0	1.765201820E-1	6.366664812E-2
4.830000000E0	1.966474231E-1	7.561126157E-2
4.840000000E0	2.164395212E-1	8.844912239E-2
4.850000000E0	2.353459733E-1	1.018347661E-1
4.860000000E0	2.529168322E-1	1.158669105E-1
4.870000000E0	2.703164811E-1	1.299865864E-1
4.880000000E0	2.863918983E-1	1.448805507E-1
4.890000000E0	3.013340156E-1	1.606111067E-1
4.900000000E0	3.160173571E-1	1.728010006E-1
4.910000000E0	3.298886182E-1	1.864888794E-1
4.920000000E0	3.426271380E-1	2.003516003E-1
4.930000000E0	3.548999687E-1	2.142539811E-1
4.940000000E0	3.672540640E-1	2.280511454E-1
4.950000000E0	3.787510938E-1	2.417225716E-1
4.960000000E0	3.889391407E-1	2.547901699E-1
4.970000000E0	3.988936760E-1	2.674309304E-1
4.980000000E0	4.087629399E-1	2.797936278E-1
4.990000000E0	4.178230052E-1	2.921454795E-1
5.000000000E0	4.264467061E-1	3.042909738E-1
5.010000000E0	4.343830921E-1	3.158023781E-1
5.020000000E0	4.416730213E-1	3.266028518E-1
5.030000000E0	4.492003145E-1	3.373895718E-1
5.040000000E0	4.562767793E-1	3.475978166E-1
5.050000000E0	4.630903588E-1	3.571808055E-1
5.060000000E0	4.690838239E-1	3.665844630E-1
5.070000000E0	4.747508328E-1	3.749621553E-1
5.080000000E0	4.804402665E-1	3.840017945E-1
5.090000000E0	4.854823023E-1	3.915322167E-1
5.100000000E0	4.906446454E-1	3.998917270E-1
5.110000000E0	4.949266862E-1	4.068058977E-1
5.120000000E0	4.984388655E-1	4.126852849E-1
5.130000000E0	5.019513817E-1	4.182445130E-1
5.140000000E0	5.051129711E-1	4.229423640E-1
5.150000000E0	5.073233212E-1	4.270540879E-1
5.160000000E0	5.096587764E-1	4.306022571E-1
5.170000000E0	5.120631698E-1	4.341208876E-1
5.180000000E0	5.143136264E-1	4.369484299E-1
5.190000000E0	5.163125022E-1	4.393786940E-1
5.200000000E0	5.176243553E-1	4.416512506E-1
5.210000000E0	5.183510311E-1	4.432455756E-1
5.220000000E0	5.193624100E-1	4.444282035E-1
5.230000000E0	5.196809942E-1	4.446370403E-1
