mass_A
t       x       y
0.000000000E0	-6.886118373E-1	6.895778504E-1
1.000000000E-2	-6.885546286E-1	6.896116347E-1
2.000000000E-2	-6.885518715E-1	6.895568498E-1
3.000000000E-2	-6.885184757E-1	6.895737421E-1
4.000000000E-2	-6.884876548E-1	6.893699461E-1
5.000000000E-2	-6.883134458E-1	6.884534162E-1
6.000000000E-2	-6.871272522E-1	6.850840079E-1
7.000000000E-2	-6.848421193E-1	6.817417105E-1
8.000000000E-2	-6.822693002E-1	6.777507761E-1
9.000000000E-2	-6.795562381E-1	6.730892204E-1
1.000000000E-1	-6.768041642E-1	6.683228632E-1
1.100000000E-1	-6.734237935E-1	6.629624307E-1
1.200000000E-1	-6.699162475E-1	6.571950989E-1
1.300000000E-1	-6.658897091E-1	6.507602317E-1
1.400000000E-1	-6.618583112E-1	6.441458843E-1
1.500000000E-1	-6.572155459E-1	6.368903222E-1
1.600000000E-1	-6.521607016E-1	6.290770453E-1
1.700000000E-1	-6.471694993E-1	6.206553911E-1
1.800000000E-1	-6.418555272E-1	6.115637514E-1
1.900000000E-1	-6.357959052E-1	6.024676558E-1
2.000000000E-1	-6.297016763E-1	5.926190694E-1
2.100000000E-1	-6.230305723E-1	5.822594050E-1
2.200000000E-1	-6.166141683E-1	5.712666888E-1
2.300000000E-1	-6.091823566E-1	5.597285583E-1
2.400000000E-1	-6.019255121E-1	5.475216681E-1
2.500000000E-1	-5.941397783E-1	5.347077987E-1
2.600000000E-1	-5.856502490E-1	5.219320769E-1
2.700000000E-1	-5.769924144E-1	5.083120626E-1
2.800000000E-1	-5.676553810E-1	4.942122483E-1
2.900000000E-1	-5.585289639E-1	4.792647290E-1
3.000000000E-1	-5.487793281E-1	4.641614258E-1
3.100000000E-1	-5.385796946E-1	4.487461411E-1
3.200000000E-1	-5.276215467E-1	4.326050001E-1
3.300000000E-1	-5.160146759E-1	4.158500591E-1
3.400000000E-1	-5.049990291E-1	3.996551552E-1
3.500000000E-1	-4.929684597E-1	3.805361436E-1
3.600000000E-1	-4.810295698E-1	3.629308281E-1
3.700000000E-1	-4.681666230E-1	3.445179073E-1
3.800000000E-1	-4.552756955E-1	3.251690466E-1
3.900000000E-1	-4.417560685E-1	3.055525070E-1
4.000000000E-1	-4.277649716E-1	2.856505746E-1
4.100000000E-1	-4.128869083E-1	2.652482280E-1
4.200000000E-1	-3.974051880E-1	2.446001916E-1
4.300000000E-1	-3.810569340E-1	2.245103083E-1
4.400000000E-1	-3.635010847E-1	2.042264860E-1
4.500000000E-1	-3.450702438E-1	1.840013130E-1
4.600000000E-1	-3.240686229E-1	1.648720231E-1
4.700000000E-1	-3.049890347E-1	1.466518279E-1
4.800000000E-1	-2.838911351E-1	1.266874544E-1
4.900000000E-1	-2.607300780E-1	1.083579532E-1
5.000000000E-1	-2.362608864E-1	9.174518437E-2
5.100000000E-1	-2.107974268E-1	7.592630420E-2
5.200000000E-1	-1.841950891E-1	6.174702285E-2
5.300000000E-1	-1.566103992E-1	4.943805851E-2
5.400000000E-1	-1.272519168E-1	3.828106106E-2
5.500000000E-1	-9.702817530E-2	2.987835959E-2
5.600000000E-1	-6.734316097E-2	2.201190527E-2
5.700000000E-1	-3.690475244E-2	1.714120835E-2
5.800000000E-1	-5.811573627E-3	1.491308804E-2
5.900000000E-1	2.497913545E-2	1.579838940E-2
6.000000000E-1	5.585450695E-2	1.941138914E-2
6.100000000E-1	8.731087933E-2	2.503755671E-2
6.200000000E-1	1.163168611E-1	3.494203831E-2
6.300000000E-1	1.435541855E-1	4.413905693E-2
6.400000000E-1	1.705938848E-1	5.695444865E-2
6.500000000E-1	1.957215614E-1	7.101205207E-2
6.600000000E-1	2.191894102E-1	8.593778104E-2
6.700000000E-1	2.418915535E-1	1.024664411E-1
6.800000000E-1	2.634973345E-1	1.197964173E-1
6.900000000E-1	2.827130036E-1	1.408341191E-1
7.000000000E-1	3.018013872E-1	1.590314800E-1
7.100000000E-1	3.211683397E-1	1.759790233E-1
7.200000000E-1	3.389975416E-1	1.950646647E-1
7.300000000E-1	3.562961419E-1	2.133870045E-1
7.400000000E-1	3.720568187E-1	2.319709673E-1
7.500000000E-1	3.869817574E-1	2.506861420E-1
7.600000000E-1	4.016527727E-1	2.688381898E-1
7.700000000E-1	4.148743333E-1	2.872471260E-1
